Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-2.000000E-2	2.159383E-5	-1.079691E-3
2	 	-1.980000E-2	2.140973E-5	-1.081299E-3
3	 	-1.960000E-2	2.166914E-5	-1.105568E-3
4	 	-1.940000E-2	2.169420E-5	-1.118258E-3
5	 	-1.920000E-2	2.184900E-5	-1.137969E-3
6	 	-1.900000E-2	2.176948E-5	-1.145762E-3
7	 	-1.880000E-2	2.184065E-5	-1.161737E-3
8	 	-1.860000E-2	2.190339E-5	-1.177602E-3
9	 	-1.840000E-2	2.200379E-5	-1.195858E-3
10	 	-1.820000E-2	2.203727E-5	-1.210839E-3
11	 	-1.800000E-2	2.201634E-5	-1.223130E-3
12	 	-1.780000E-2	2.212093E-5	-1.242749E-3
13	 	-1.760000E-2	2.213351E-5	-1.257586E-3
14	 	-1.740000E-2	2.210002E-5	-1.270116E-3
15	 	-1.720000E-2	2.221712E-5	-1.291693E-3
16	 	-1.700000E-2	2.219625E-5	-1.305662E-3
17	 	-1.680000E-2	2.229664E-5	-1.327181E-3
18	 	-1.660000E-2	2.242634E-5	-1.350984E-3
19	 	-1.640000E-2	2.226735E-5	-1.357765E-3
20	 	-1.620000E-2	2.227573E-5	-1.375045E-3
21	 	-1.600000E-2	2.233011E-5	-1.395632E-3
22	 	-1.580000E-2	2.235937E-5	-1.415150E-3
23	 	-1.560000E-2	2.245143E-5	-1.439194E-3
24	 	-1.540000E-2	2.239284E-5	-1.454081E-3
25	 	-1.520000E-2	2.240120E-5	-1.473763E-3
26	 	-1.500000E-2	2.260203E-5	-1.506802E-3
27	 	-1.480000E-2	2.250158E-5	-1.520377E-3
28	 	-1.460000E-2	2.249325E-5	-1.540634E-3
29	 	-1.440000E-2	2.257271E-5	-1.567549E-3
30	 	-1.420000E-2	2.272334E-5	-1.600235E-3
31	 	-1.400000E-2	2.284049E-5	-1.631464E-3
32	 	-1.380000E-2	2.255180E-5	-1.634188E-3
33	 	-1.360000E-2	2.279028E-5	-1.675756E-3
