Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-2.000000E-2	2.052285E-5	-1.026143E-3
2	 	-1.980000E-2	2.038056E-5	-1.029321E-3
3	 	-1.960000E-2	2.056468E-5	-1.049218E-3
4	 	-1.940000E-2	2.053954E-5	-1.058739E-3
5	 	-1.920000E-2	2.067761E-5	-1.076959E-3
6	 	-1.900000E-2	2.069853E-5	-1.089396E-3
7	 	-1.880000E-2	2.070687E-5	-1.101429E-3
8	 	-1.860000E-2	2.079893E-5	-1.118222E-3
9	 	-1.840000E-2	2.081565E-5	-1.131285E-3
10	 	-1.820000E-2	2.085335E-5	-1.145788E-3
11	 	-1.800000E-2	2.080728E-5	-1.155960E-3
12	 	-1.780000E-2	2.088257E-5	-1.173178E-3
13	 	-1.760000E-2	2.086164E-5	-1.185320E-3
14	 	-1.740000E-2	2.097462E-5	-1.205438E-3
15	 	-1.720000E-2	2.107509E-5	-1.225296E-3
16	 	-1.700000E-2	2.104577E-5	-1.237986E-3
17	 	-1.680000E-2	2.106247E-5	-1.253718E-3
18	 	-1.660000E-2	2.108758E-5	-1.270336E-3
19	 	-1.640000E-2	2.114198E-5	-1.289145E-3
20	 	-1.620000E-2	2.119637E-5	-1.308418E-3
21	 	-1.600000E-2	2.110850E-5	-1.319281E-3
22	 	-1.580000E-2	2.115871E-5	-1.339159E-3
23	 	-1.560000E-2	2.132188E-5	-1.366787E-3
24	 	-1.540000E-2	2.140970E-5	-1.390240E-3
25	 	-1.520000E-2	2.130091E-5	-1.401376E-3
26	 	-1.500000E-2	2.135948E-5	-1.423965E-3
27	 	-1.480000E-2	2.133854E-5	-1.441793E-3
28	 	-1.460000E-2	2.153101E-5	-1.474727E-3
29	 	-1.440000E-2	2.148919E-5	-1.492305E-3
30	 	-1.420000E-2	2.150591E-5	-1.514501E-3
31	 	-1.400000E-2	2.201207E-5	-1.572291E-3
32	 	-1.380000E-2	2.210829E-5	-1.602050E-3
33	 	-1.360000E-2	2.197027E-5	-1.615461E-3
34	 	-1.340000E-2	2.196606E-5	-1.639258E-3
35	 	-1.320000E-2	2.207064E-5	-1.672018E-3
36	 	-1.300000E-2	2.170672E-5	-1.669748E-3
37	 	-1.280000E-2	2.223799E-5	-1.737343E-3
38	 	-1.260000E-2	2.206650E-5	-1.751310E-3
39	 	-1.240000E-2	2.191587E-5	-1.767409E-3
40	 	-1.220000E-2	2.205390E-5	-1.807697E-3
41	 	-1.200000E-2	2.208323E-5	-1.840269E-3
42	 	-1.180000E-2	2.221290E-5	-1.882449E-3
43	 	-1.160000E-2	2.227151E-5	-1.919958E-3
44	 	-1.140000E-2	2.192011E-5	-1.922817E-3
45	 	-1.120000E-2	2.200374E-5	-1.964620E-3
46	 	-1.100000E-2	2.194520E-5	-1.995018E-3
47	 	-1.080000E-2	2.212508E-5	-2.048619E-3
48	 	-1.060000E-2	2.261035E-5	-2.133052E-3
49	 	-1.040000E-2	2.211671E-5	-2.126607E-3
50	 	-1.020000E-2	2.225477E-5	-2.181840E-3
51	 	-1.000000E-2	2.213345E-5	-2.213345E-3
52	 	-9.800000E-3	2.214601E-5	-2.259797E-3
53	 	-9.600000E-3	2.212508E-5	-2.304696E-3
54	 	-9.400000E-3	2.206646E-5	-2.347496E-3
55	 	-9.200000E-3	2.218364E-5	-2.411265E-3
56	 	-9.000000E-3	2.217943E-5	-2.464381E-3
57	 	-8.800000E-3	2.215013E-5	-2.517060E-3
58	 	-8.600000E-3	2.212086E-5	-2.572193E-3
59	 	-8.400000E-3	2.218361E-5	-2.640906E-3
60	 	-8.200000E-3	2.229243E-5	-2.718589E-3
61	 	-8.000000E-3	2.229235E-5	-2.786544E-3
62	 	-7.800000E-3	2.236769E-5	-2.867653E-3
63	 	-7.600000E-3	2.230492E-5	-2.934858E-3
64	 	-7.400000E-3	2.246397E-5	-3.035672E-3
65	 	-7.200000E-3	2.222961E-5	-3.087446E-3
66	 	-7.000000E-3	2.245975E-5	-3.208536E-3
67	 	-6.800000E-3	2.245136E-5	-3.301671E-3
68	 	-6.600000E-3	2.258525E-5	-3.422008E-3
69	 	-6.400000E-3	2.249322E-5	-3.514566E-3
70	 	-6.200000E-3	2.268146E-5	-3.658300E-3
71	 	-6.000000E-3	2.263123E-5	-3.771872E-3
72	 	-5.800000E-3	2.276513E-5	-3.925022E-3
73	 	-5.600000E-3	2.271493E-5	-4.056237E-3
74	 	-5.400000E-3	2.261449E-5	-4.187869E-3
75	 	-5.200000E-3	2.270239E-5	-4.365844E-3
76	 	-5.000000E-3	2.266054E-5	-4.532108E-3
77	 	-4.800000E-3	2.265218E-5	-4.719204E-3
78	 	-4.600000E-3	2.273581E-5	-4.942567E-3
79	 	-4.400000E-3	2.281532E-5	-5.185300E-3
80	 	-4.200000E-3	2.276093E-5	-5.419269E-3
81	 	-4.000000E-3	2.298269E-5	-5.745672E-3
82	 	-3.800000E-3	2.274417E-5	-5.985308E-3
83	 	-3.600000E-3	2.275260E-5	-6.320167E-3
84	 	-3.400000E-3	2.274001E-5	-6.688238E-3
85	 	-3.200000E-3	2.279855E-5	-7.124547E-3
86	 	-3.000000E-3	2.297429E-5	-7.658097E-3
87	 	-2.800000E-3	2.296173E-5	-8.200618E-3
88	 	-2.600000E-3	2.295341E-5	-8.828235E-3
89	 	-2.400000E-3	2.282784E-5	-9.511600E-3
90	 	-2.200000E-3	2.292827E-5	-1.042194E-2
91	 	-2.000000E-3	2.292830E-5	-1.146415E-2
92	 	-1.800000E-3	2.295751E-5	-1.275417E-2
93	 	-1.600000E-3	2.332569E-5	-1.457856E-2
94	 	-1.400000E-3	2.297844E-5	-1.641317E-2
95	 	-1.200000E-3	2.312070E-5	-1.926725E-2
96	 	-1.000000E-3	2.311654E-5	-2.311654E-2
97	 	-8.000000E-4	2.316256E-5	-2.895320E-2
98	 	-6.000000E-4	2.301189E-5	-3.835315E-2
99	 	-4.000000E-4	2.314580E-5	-5.786450E-2
100	 	-2.000000E-4	2.321694E-5	-1.160847E-1
101	 	-1.089623E-17	2.316253E-5	-2.125738E+12
102	 	2.000000E-4	2.309556E-5	1.154778E-1
