Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-5.000000E+0	-1.000005E-1	2.000010E-2
2	 	-4.950000E+0	-1.000005E-1	2.020212E-2
3	 	-4.900000E+0	-1.000006E-1	2.040829E-2
4	 	-4.850000E+0	-9.927177E-2	2.046841E-2
5	 	-4.800000E+0	-9.724023E-2	2.025838E-2
6	 	-4.750000E+0	-9.595544E-2	2.020115E-2
7	 	-4.700000E+0	-9.497386E-2	2.020720E-2
8	 	-4.650000E+0	-9.605189E-2	2.065632E-2
9	 	-4.600000E+0	-9.343463E-2	2.031188E-2
10	 	-4.550000E+0	-9.089241E-2	1.997635E-2
11	 	-4.500000E+0	-9.203754E-2	2.045279E-2
12	 	-4.450000E+0	-8.945332E-2	2.010187E-2
13	 	-4.400000E+0	-8.659900E-2	1.968159E-2
14	 	-4.350000E+0	-8.374910E-2	1.925267E-2
15	 	-4.300000E+0	-8.409167E-2	1.955620E-2
16	 	-4.250000E+0	-8.137904E-2	1.914801E-2
17	 	-4.200000E+0	-7.873156E-2	1.874561E-2
18	 	-4.150000E+0	-7.635161E-2	1.839798E-2
19	 	-4.100000E+0	-7.436311E-2	1.813734E-2
20	 	-4.050000E+0	-7.260811E-2	1.792793E-2
21	 	-4.000000E+0	-7.350989E-2	1.837747E-2
22	 	-3.950000E+0	-7.099789E-2	1.797415E-2
23	 	-3.900000E+0	-6.869958E-2	1.761528E-2
24	 	-3.850000E+0	-6.621952E-2	1.719988E-2
25	 	-3.800000E+0	-6.465954E-2	1.701567E-2
26	 	-3.750000E+0	-6.292580E-2	1.678021E-2
27	 	-3.700000E+0	-6.416675E-2	1.734236E-2
28	 	-3.650000E+0	-6.183232E-2	1.694036E-2
29	 	-3.600000E+0	-5.918983E-2	1.644162E-2
30	 	-3.550000E+0	-5.650477E-2	1.591684E-2
31	 	-3.500000E+0	-5.419632E-2	1.548466E-2
32	 	-3.450000E+0	-5.210081E-2	1.510168E-2
33	 	-3.400000E+0	-5.020369E-2	1.476579E-2
34	 	-3.350000E+0	-4.834818E-2	1.443229E-2
35	 	-3.300000E+0	-4.688419E-2	1.420733E-2
36	 	-3.250000E+0	-4.491182E-2	1.381902E-2
37	 	-3.200000E+0	-4.302241E-2	1.344450E-2
38	 	-3.150000E+0	-4.137085E-2	1.313360E-2
39	 	-3.100000E+0	-3.982313E-2	1.284617E-2
40	 	-3.050000E+0	-3.867060E-2	1.267889E-2
41	 	-3.000000E+0	-3.693989E-2	1.231330E-2
42	 	-2.950000E+0	-3.548773E-2	1.202974E-2
43	 	-2.900000E+0	-3.440386E-2	1.186340E-2
44	 	-2.850000E+0	-3.381878E-2	1.186624E-2
45	 	-2.800000E+0	-3.461724E-2	1.236330E-2
46	 	-2.750000E+0	-3.452110E-2	1.255313E-2
47	 	-2.700000E+0	-3.517246E-2	1.302684E-2
48	 	-2.650000E+0	-3.517507E-2	1.327361E-2
49	 	-2.600000E+0	-3.387709E-2	1.302965E-2
50	 	-2.550000E+0	-3.153621E-2	1.236714E-2
51	 	-2.500000E+0	-2.807946E-2	1.123178E-2
52	 	-2.450000E+0	-2.480916E-2	1.012619E-2
53	 	-2.400000E+0	-2.059052E-2	8.579383E-3
54	 	-2.350000E+0	-1.804168E-2	7.677311E-3
55	 	-2.300000E+0	-1.642958E-2	7.143296E-3
56	 	-2.250000E+0	-1.533667E-2	6.816298E-3
57	 	-2.200000E+0	-1.447101E-2	6.577732E-3
58	 	-2.150000E+0	-1.392343E-2	6.476014E-3
59	 	-2.100000E+0	-1.389156E-2	6.615029E-3
60	 	-2.050000E+0	-1.453691E-2	7.091176E-3
61	 	-2.000000E+0	-1.551038E-2	7.755190E-3
62	 	-1.950000E+0	-1.528689E-2	7.839431E-3
63	 	-1.900000E+0	-1.458406E-2	7.675821E-3
64	 	-1.850000E+0	-1.353332E-2	7.315308E-3
65	 	-1.800000E+0	-1.249727E-2	6.942928E-3
66	 	-1.750000E+0	-1.139462E-2	6.511211E-3
67	 	-1.700000E+0	-1.018706E-2	5.992388E-3
68	 	-1.650000E+0	-8.963343E-3	5.432329E-3
69	 	-1.600000E+0	-7.478743E-3	4.674214E-3
70	 	-1.550000E+0	-6.163071E-3	3.976175E-3
71	 	-1.500000E+0	-5.432272E-3	3.621515E-3
72	 	-1.450000E+0	-4.567938E-3	3.150302E-3
73	 	-1.400000E+0	-3.886077E-3	2.775769E-3
74	 	-1.350000E+0	-3.244105E-3	2.403041E-3
75	 	-1.300000E+0	-2.692217E-3	2.070936E-3
76	 	-1.250000E+0	-2.220526E-3	1.776421E-3
77	 	-1.200000E+0	-1.831028E-3	1.525857E-3
78	 	-1.150000E+0	-1.517096E-3	1.319214E-3
79	 	-1.100000E+0	-1.256465E-3	1.142241E-3
80	 	-1.050000E+0	-1.036816E-3	9.874438E-4
81	 	-1.000000E+0	-8.385557E-4	8.385557E-4
82	 	-9.500000E-1	-6.238457E-4	6.566797E-4
83	 	-9.000000E-1	-5.109459E-4	5.677177E-4
84	 	-8.500000E-1	-6.362569E-4	7.485375E-4
85	 	-8.000000E-1	-4.512822E-4	5.641027E-4
86	 	-7.500000E-1	-2.844412E-4	3.792549E-4
87	 	-7.000000E-1	-7.851752E-5	1.121679E-4
88	 	-6.500000E-1	3.878071E-4	-5.966263E-4
89	 	-6.000000E-1	6.931473E-4	-1.155245E-3
90	 	-5.500000E-1	9.585017E-4	-1.742730E-3
91	 	-5.000000E-1	1.036055E-3	-2.072110E-3
92	 	-4.500000E-1	1.137271E-3	-2.527269E-3
93	 	-4.000000E-1	1.412949E-3	-3.532372E-3
94	 	-3.500000E-1	1.784139E-3	-5.097540E-3
95	 	-3.000000E-1	2.172908E-3	-7.243027E-3
96	 	-2.500000E-1	2.535555E-3	-1.014222E-2
97	 	-2.000000E-1	2.892835E-3	-1.446417E-2
98	 	-1.500000E-1	3.228834E-3	-2.152556E-2
