Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-5.000000E+0	-9.495674E-2	1.899135E-2
2	 	-4.950000E+0	-9.280079E-2	1.874763E-2
3	 	-4.900000E+0	-9.304053E-2	1.898786E-2
4	 	-4.850000E+0	-9.273763E-2	1.912116E-2
5	 	-4.800000E+0	-9.002812E-2	1.875586E-2
6	 	-4.750000E+0	-9.092647E-2	1.914241E-2
7	 	-4.700000E+0	-8.826309E-2	1.877938E-2
8	 	-4.650000E+0	-8.620451E-2	1.853860E-2
9	 	-4.600000E+0	-8.565203E-2	1.862001E-2
10	 	-4.550000E+0	-8.425675E-2	1.851797E-2
11	 	-4.500000E+0	-8.340332E-2	1.853407E-2
12	 	-4.450000E+0	-8.143526E-2	1.830006E-2
13	 	-4.400000E+0	-8.540985E-2	1.941133E-2
14	 	-4.350000E+0	-8.241308E-2	1.894554E-2
15	 	-4.300000E+0	-7.994082E-2	1.859089E-2
16	 	-4.250000E+0	-7.771895E-2	1.828681E-2
17	 	-4.200000E+0	-7.597698E-2	1.808976E-2
18	 	-4.150000E+0	-7.569672E-2	1.824017E-2
19	 	-4.100000E+0	-7.303897E-2	1.781438E-2
20	 	-4.050000E+0	-7.151984E-2	1.765922E-2
21	 	-4.000000E+0	-6.925205E-2	1.731301E-2
22	 	-3.950000E+0	-6.782012E-2	1.716965E-2
23	 	-3.900000E+0	-6.545707E-2	1.678386E-2
24	 	-3.850000E+0	-6.456713E-2	1.677068E-2
25	 	-3.800000E+0	-6.267692E-2	1.649393E-2
26	 	-3.750000E+0	-6.057234E-2	1.615262E-2
27	 	-3.700000E+0	-5.829518E-2	1.575545E-2
28	 	-3.650000E+0	-5.719013E-2	1.566853E-2
29	 	-3.600000E+0	-5.563277E-2	1.545355E-2
30	 	-3.550000E+0	-5.344310E-2	1.505439E-2
31	 	-3.500000E+0	-5.208322E-2	1.488092E-2
32	 	-3.450000E+0	-5.016030E-2	1.453922E-2
33	 	-3.400000E+0	-4.833851E-2	1.421721E-2
34	 	-3.350000E+0	-4.713850E-2	1.407119E-2
35	 	-3.300000E+0	-4.531287E-2	1.373117E-2
36	 	-3.250000E+0	-4.344085E-2	1.336642E-2
37	 	-3.200000E+0	-4.166798E-2	1.302124E-2
38	 	-3.150000E+0	-4.016247E-2	1.274999E-2
39	 	-3.100000E+0	-3.843082E-2	1.239704E-2
40	 	-3.050000E+0	-3.670362E-2	1.203397E-2
41	 	-3.000000E+0	-3.512105E-2	1.170702E-2
42	 	-2.950000E+0	-3.373330E-2	1.143502E-2
43	 	-2.900000E+0	-3.214920E-2	1.108593E-2
44	 	-2.850000E+0	-3.072057E-2	1.077915E-2
45	 	-2.800000E+0	-2.932381E-2	1.047279E-2
46	 	-2.750000E+0	-2.803908E-2	1.019603E-2
47	 	-2.700000E+0	-2.773760E-2	1.027319E-2
48	 	-2.650000E+0	-2.695571E-2	1.017197E-2
49	 	-2.600000E+0	-2.611697E-2	1.004499E-2
50	 	-2.550000E+0	-2.599364E-2	1.019358E-2
51	 	-2.500000E+0	-2.689697E-2	1.075879E-2
52	 	-2.450000E+0	-2.831181E-2	1.155584E-2
53	 	-2.400000E+0	-2.915366E-2	1.214736E-2
54	 	-2.350000E+0	-2.896694E-2	1.232636E-2
55	 	-2.300000E+0	-2.799496E-2	1.217172E-2
56	 	-2.250000E+0	-2.671309E-2	1.187248E-2
57	 	-2.200000E+0	-2.497602E-2	1.135274E-2
58	 	-2.150000E+0	-2.327356E-2	1.082491E-2
59	 	-2.100000E+0	-2.159343E-2	1.028259E-2
60	 	-2.050000E+0	-1.989759E-2	9.706141E-3
61	 	-2.000000E+0	-1.805959E-2	9.029795E-3
62	 	-1.950000E+0	-1.611391E-2	8.263544E-3
63	 	-1.900000E+0	-1.415476E-2	7.449874E-3
64	 	-1.850000E+0	-1.249962E-2	6.756551E-3
65	 	-1.800000E+0	-1.134235E-2	6.301306E-3
66	 	-1.750000E+0	-1.052417E-2	6.013811E-3
67	 	-1.700000E+0	-9.578866E-3	5.634627E-3
68	 	-1.650000E+0	-8.575024E-3	5.196984E-3
69	 	-1.600000E+0	-7.634028E-3	4.771267E-3
70	 	-1.550000E+0	-6.764595E-3	4.364255E-3
71	 	-1.500000E+0	-5.914545E-3	3.943030E-3
72	 	-1.450000E+0	-5.111309E-3	3.525041E-3
73	 	-1.400000E+0	-4.353076E-3	3.109340E-3
74	 	-1.350000E+0	-3.644708E-3	2.699784E-3
75	 	-1.300000E+0	-3.020351E-3	2.323347E-3
76	 	-1.250000E+0	-2.506104E-3	2.004883E-3
77	 	-1.200000E+0	-2.104563E-3	1.753802E-3
78	 	-1.150000E+0	-1.720412E-3	1.496010E-3
79	 	-1.100000E+0	-1.367115E-3	1.242832E-3
80	 	-1.050000E+0	-1.063610E-3	1.012962E-3
81	 	-1.000000E+0	-8.249119E-4	8.249119E-4
82	 	-9.500000E-1	-7.412235E-4	7.802353E-4
83	 	-9.000000E-1	-7.173331E-4	7.970368E-4
84	 	-8.500000E-1	-4.785598E-4	5.630115E-4
85	 	-8.000000E-1	-3.051231E-4	3.814039E-4
86	 	-7.500000E-1	-1.809936E-4	2.413248E-4
87	 	-7.000000E-1	-2.658131E-5	3.797330E-5
88	 	-6.500000E-1	5.239057E-4	-8.060088E-4
89	 	-6.000000E-1	8.346255E-4	-1.391042E-3
90	 	-5.500000E-1	1.141654E-3	-2.075735E-3
91	 	-5.000000E-1	1.265572E-3	-2.531144E-3
92	 	-4.500000E-1	1.367848E-3	-3.039662E-3
93	 	-4.000000E-1	1.710940E-3	-4.277350E-3
94	 	-3.500000E-1	2.204197E-3	-6.297706E-3
95	 	-3.000000E-1	2.683845E-3	-8.946150E-3
96	 	-2.500000E-1	3.102041E-3	-1.240816E-2
97	 	-2.000000E-1	3.521601E-3	-1.760800E-2
98	 	-1.500000E-1	3.981236E-3	-2.654157E-2
99	 	-1.000000E-1	4.418451E-3	-4.418451E-2
100	 	-5.000000E-2	4.759555E-3	-9.519110E-2
101	 	-9.395262E-15	4.903295E-3	-5.218902E+11
102	 	5.000000E-2	4.978266E-3	9.956532E-2
103	 	1.000000E-1	5.184331E-3	5.184331E-2
104	 	1.500000E-1	5.438349E-3	3.625566E-2
105	 	2.000000E-1	5.733622E-3	2.866811E-2
106	 	2.500000E-1	6.054851E-3	2.421940E-2
107	 	3.000000E-1	6.427398E-3	2.142466E-2
108	 	3.500000E-1	6.881408E-3	1.966117E-2
109	 	4.000000E-1	7.405235E-3	1.851309E-2
110	 	4.500000E-1	7.976444E-3	1.772543E-2
111	 	5.000000E-1	8.595340E-3	1.719068E-2
112	 	5.500000E-1	9.243708E-3	1.680674E-2
113	 	6.000000E-1	9.932111E-3	1.655352E-2
114	 	6.500000E-1	1.061857E-2	1.633626E-2
115	 	7.000000E-1	1.132334E-2	1.617620E-2
116	 	7.500000E-1	1.200295E-2	1.600393E-2
117	 	8.000000E-1	1.268268E-2	1.585335E-2
118	 	8.500000E-1	1.335434E-2	1.571099E-2
119	 	9.000000E-1	1.401308E-2	1.557009E-2
120	 	9.500000E-1	1.474029E-2	1.551609E-2
121	 	1.000000E+0	1.544780E-2	1.544780E-2
122	 	1.050000E+0	1.615444E-2	1.538518E-2
123	 	1.100000E+0	1.706516E-2	1.551378E-2
124	 	1.150000E+0	1.783332E-2	1.550723E-2
125	 	1.200000E+0	1.858876E-2	1.549063E-2
126	 	1.250000E+0	1.924000E-2	1.539200E-2
127	 	1.300000E+0	1.995937E-2	1.535336E-2
128	 	1.350000E+0	2.066546E-2	1.530775E-2
129	 	1.400000E+0	2.122375E-2	1.515982E-2
130	 	1.450000E+0	2.173006E-2	1.498625E-2
131	 	1.500000E+0	2.233958E-2	1.489305E-2
132	 	1.550000E+0	2.268324E-2	1.463435E-2
133	 	1.600000E+0	2.297107E-2	1.435692E-2
134	 	1.650000E+0	2.328471E-2	1.411195E-2
135	 	1.700000E+0	2.358226E-2	1.387192E-2
136	 	1.750000E+0	2.397379E-2	1.369931E-2
137	 	1.800000E+0	2.399172E-2	1.332873E-2
138	 	1.850000E+0	2.398872E-2	1.296688E-2
139	 	1.900000E+0	2.370460E-2	1.247611E-2
140	 	1.950000E+0	2.322580E-2	1.191067E-2
141	 	2.000000E+0	2.273210E-2	1.136605E-2
142	 	2.050000E+0	2.198874E-2	1.072621E-2
143	 	2.100000E+0	2.114605E-2	1.006955E-2
144	 	2.150000E+0	2.030336E-2	9.443423E-3
145	 	2.200000E+0	1.950739E-2	8.866995E-3
146	 	2.250000E+0	1.877292E-2	8.343520E-3
147	 	2.300000E+0	1.809983E-2	7.869491E-3
148	 	2.350000E+0	1.746132E-2	7.430349E-3
149	 	2.400000E+0	1.691849E-2	7.049371E-3
150	 	2.450000E+0	1.646793E-2	6.721604E-3
151	 	2.500000E+0	1.612229E-2	6.448916E-3
152	 	2.550000E+0	1.585938E-2	6.219365E-3
153	 	2.600000E+0	1.562761E-2	6.010619E-3
154	 	2.650000E+0	1.544346E-2	5.827721E-3
155	 	2.700000E+0	1.532178E-2	5.674733E-3
156	 	2.750000E+0	1.520231E-2	5.528113E-3
157	 	2.800000E+0	1.515723E-2	5.413296E-3
158	 	2.850000E+0	1.511976E-2	5.305179E-3
159	 	2.900000E+0	1.506712E-2	5.195559E-3
160	 	2.950000E+0	1.505919E-2	5.104810E-3
161	 	3.000000E+0	1.514063E-2	5.046877E-3
162	 	3.050000E+0	1.526263E-2	5.004141E-3
163	 	3.100000E+0	1.535444E-2	4.953045E-3
164	 	3.150000E+0	1.544942E-2	4.904578E-3
165	 	3.200000E+0	1.555842E-2	4.862006E-3
166	 	3.250000E+0	1.587131E-2	4.883480E-3
167	 	3.300000E+0	1.634675E-2	4.953561E-3
168	 	3.350000E+0	1.695024E-2	5.059773E-3
169	 	3.400000E+0	1.754208E-2	5.159435E-3
170	 	3.450000E+0	1.806573E-2	5.236443E-3
171	 	3.500000E+0	1.875131E-2	5.357517E-3
172	 	3.550000E+0	1.919883E-2	5.408121E-3
173	 	3.600000E+0	1.989743E-2	5.527064E-3
174	 	3.650000E+0	2.093107E-2	5.734540E-3
175	 	3.700000E+0	2.187177E-2	5.911289E-3
176	 	3.750000E+0	2.245447E-2	5.987859E-3
