Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-5.000000E+0	-9.852783E-2	1.970557E-2
2	 	-4.950000E+0	-9.629770E-2	1.945408E-2
3	 	-4.900000E+0	-9.472910E-2	1.933247E-2
4	 	-4.850000E+0	-9.330043E-2	1.923720E-2
5	 	-4.800000E+0	-9.295275E-2	1.936516E-2
6	 	-4.750000E+0	-9.114700E-2	1.918884E-2
7	 	-4.700000E+0	-9.130730E-2	1.942709E-2
8	 	-4.650000E+0	-8.975392E-2	1.930192E-2
9	 	-4.600000E+0	-9.021961E-2	1.961296E-2
10	 	-4.550000E+0	-8.865656E-2	1.948496E-2
11	 	-4.500000E+0	-8.624802E-2	1.916623E-2
12	 	-4.450000E+0	-9.196240E-2	2.066571E-2
13	 	-4.400000E+0	-9.004825E-2	2.046551E-2
14	 	-4.350000E+0	-8.744549E-2	2.010241E-2
15	 	-4.300000E+0	-8.476081E-2	1.971182E-2
16	 	-4.250000E+0	-8.205168E-2	1.930628E-2
17	 	-4.200000E+0	-7.982453E-2	1.900584E-2
18	 	-4.150000E+0	-7.780708E-2	1.874869E-2
19	 	-4.100000E+0	-7.517271E-2	1.833481E-2
20	 	-4.050000E+0	-7.227505E-2	1.784569E-2
21	 	-4.000000E+0	-7.011023E-2	1.752756E-2
22	 	-3.950000E+0	-6.701942E-2	1.696694E-2
23	 	-3.900000E+0	-6.597251E-2	1.691603E-2
24	 	-3.850000E+0	-6.388166E-2	1.659264E-2
25	 	-3.800000E+0	-6.218075E-2	1.636336E-2
26	 	-3.750000E+0	-6.006096E-2	1.601626E-2
27	 	-3.700000E+0	-5.866332E-2	1.585495E-2
28	 	-3.650000E+0	-5.679578E-2	1.556049E-2
29	 	-3.600000E+0	-5.445528E-2	1.512647E-2
30	 	-3.550000E+0	-5.244784E-2	1.477404E-2
31	 	-3.500000E+0	-5.022351E-2	1.434957E-2
32	 	-3.450000E+0	-4.854239E-2	1.407026E-2
33	 	-3.400000E+0	-4.692215E-2	1.380063E-2
34	 	-3.350000E+0	-4.526736E-2	1.351264E-2
35	 	-3.300000E+0	-4.370676E-2	1.324447E-2
36	 	-3.250000E+0	-4.223594E-2	1.299567E-2
37	 	-3.200000E+0	-4.110764E-2	1.284614E-2
38	 	-3.150000E+0	-4.001310E-2	1.270257E-2
39	 	-3.100000E+0	-3.887503E-2	1.254033E-2
40	 	-3.050000E+0	-3.801033E-2	1.246240E-2
41	 	-3.000000E+0	-3.765665E-2	1.255222E-2
42	 	-2.950000E+0	-3.812677E-2	1.292433E-2
43	 	-2.900000E+0	-3.933267E-2	1.356299E-2
44	 	-2.850000E+0	-4.014236E-2	1.408504E-2
45	 	-2.800000E+0	-4.013935E-2	1.433548E-2
46	 	-2.750000E+0	-3.954794E-2	1.438107E-2
47	 	-2.700000E+0	-3.821167E-2	1.415247E-2
48	 	-2.650000E+0	-3.668056E-2	1.384172E-2
49	 	-2.600000E+0	-3.492155E-2	1.343137E-2
50	 	-2.550000E+0	-3.298284E-2	1.293445E-2
51	 	-2.500000E+0	-3.088013E-2	1.235205E-2
52	 	-2.450000E+0	-2.834474E-2	1.156928E-2
53	 	-2.400000E+0	-2.531864E-2	1.054943E-2
54	 	-2.350000E+0	-2.200579E-2	9.364166E-3
55	 	-2.300000E+0	-1.970870E-2	8.569000E-3
56	 	-2.250000E+0	-1.796831E-2	7.985916E-3
57	 	-2.200000E+0	-1.654488E-2	7.520400E-3
58	 	-2.150000E+0	-1.548648E-2	7.203014E-3
59	 	-2.100000E+0	-1.483154E-2	7.062638E-3
60	 	-2.050000E+0	-1.435648E-2	7.003161E-3
61	 	-2.000000E+0	-1.398070E-2	6.990350E-3
62	 	-1.950000E+0	-1.338325E-2	6.863205E-3
63	 	-1.900000E+0	-1.265602E-2	6.661063E-3
64	 	-1.850000E+0	-1.182174E-2	6.390130E-3
65	 	-1.800000E+0	-1.093530E-2	6.075167E-3
66	 	-1.750000E+0	-1.006263E-2	5.750074E-3
67	 	-1.700000E+0	-9.151999E-3	5.383529E-3
68	 	-1.650000E+0	-8.276908E-3	5.016308E-3
69	 	-1.600000E+0	-7.379259E-3	4.612037E-3
70	 	-1.550000E+0	-6.529054E-3	4.212293E-3
71	 	-1.500000E+0	-5.695321E-3	3.796881E-3
72	 	-1.450000E+0	-4.914750E-3	3.389483E-3
73	 	-1.400000E+0	-4.161410E-3	2.972436E-3
74	 	-1.350000E+0	-3.493319E-3	2.587644E-3
75	 	-1.300000E+0	-2.902297E-3	2.232536E-3
76	 	-1.250000E+0	-2.405054E-3	1.924043E-3
77	 	-1.200000E+0	-1.990576E-3	1.658813E-3
78	 	-1.150000E+0	-1.619631E-3	1.408375E-3
79	 	-1.100000E+0	-1.279729E-3	1.163390E-3
80	 	-1.050000E+0	-9.847999E-4	9.379047E-4
81	 	-1.000000E+0	-7.570065E-4	7.570065E-4
82	 	-9.500000E-1	-6.289448E-4	6.620472E-4
83	 	-9.000000E-1	-6.753672E-4	7.504080E-4
84	 	-8.500000E-1	-4.421791E-4	5.202107E-4
