Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-3.741044E-4	3.741044E-4
2	 	-9.900000E-1	-3.632641E-4	3.669334E-4
3	 	-9.800000E-1	-3.531508E-4	3.603580E-4
4	 	-9.700000E-1	-3.431258E-4	3.537379E-4
5	 	-9.600000E-1	-3.333265E-4	3.472151E-4
6	 	-9.500000E-1	-3.241637E-4	3.412249E-4
7	 	-9.400000E-1	-3.153353E-4	3.354631E-4
8	 	-9.300000E-1	-3.072762E-4	3.304045E-4
9	 	-9.200000E-1	-2.991593E-4	3.251732E-4
10	 	-9.100000E-1	-2.909503E-4	3.197256E-4
11	 	-9.000000E-1	-2.832179E-4	3.146866E-4
12	 	-8.900000E-1	-2.755490E-4	3.096056E-4
13	 	-8.800000E-1	-2.682304E-4	3.048073E-4
14	 	-8.700000E-1	-2.608202E-4	2.997933E-4
15	 	-8.600000E-1	-2.538792E-4	2.952084E-4
16	 	-8.500000E-1	-2.469587E-4	2.905396E-4
17	 	-8.400000E-1	-2.402307E-4	2.859889E-4
18	 	-8.300000E-1	-2.337284E-4	2.816005E-4
19	 	-8.200000E-1	-2.274978E-4	2.774363E-4
20	 	-8.100000E-1	-2.209456E-4	2.727723E-4
21	 	-8.000000E-1	-2.146948E-4	2.683685E-4
22	 	-7.900000E-1	-2.080087E-4	2.633022E-4
23	 	-7.800000E-1	-2.016951E-4	2.585835E-4
24	 	-7.700000E-1	-1.953475E-4	2.536981E-4
25	 	-7.600000E-1	-1.889667E-4	2.486404E-4
26	 	-7.500000E-1	-1.824311E-4	2.432415E-4
27	 	-7.400000E-1	-1.758872E-4	2.376854E-4
28	 	-7.300000E-1	-1.693978E-4	2.320518E-4
29	 	-7.200000E-1	-1.629378E-4	2.263025E-4
30	 	-7.100000E-1	-1.564692E-4	2.203792E-4
31	 	-7.000000E-1	-1.504690E-4	2.149557E-4
32	 	-6.900000E-1	-1.439627E-4	2.086416E-4
33	 	-6.800000E-1	-1.376364E-4	2.024065E-4
34	 	-6.700000E-1	-1.314816E-4	1.962412E-4
35	 	-6.600000E-1	-1.250633E-4	1.894898E-4
36	 	-6.500000E-1	-1.189962E-4	1.830711E-4
37	 	-6.400000E-1	-1.128121E-4	1.762689E-4
38	 	-6.300000E-1	-1.066782E-4	1.693305E-4
39	 	-6.200000E-1	-1.008749E-4	1.627015E-4
40	 	-6.100000E-1	-9.468665E-5	1.552240E-4
41	 	-6.000000E-1	-8.890845E-5	1.481808E-4
42	 	-5.900000E-1	-8.329751E-5	1.411822E-4
43	 	-5.800000E-1	-7.782471E-5	1.341805E-4
44	 	-5.700000E-1	-7.241903E-5	1.270509E-4
45	 	-5.600000E-1	-6.729339E-5	1.201668E-4
46	 	-5.500000E-1	-6.230183E-5	1.132761E-4
47	 	-5.400000E-1	-5.769089E-5	1.068350E-4
48	 	-5.300000E-1	-5.305915E-5	1.001116E-4
49	 	-5.200000E-1	-4.874949E-5	9.374902E-5
50	 	-5.100000E-1	-4.454028E-5	8.733388E-5
51	 	-5.000000E-1	-4.044827E-5	8.089654E-5
52	 	-4.900000E-1	-3.670770E-5	7.491367E-5
53	 	-4.800000E-1	-3.327255E-5	6.931781E-5
54	 	-4.700000E-1	-2.985419E-5	6.351955E-5
55	 	-4.600000E-1	-2.667428E-5	5.798757E-5
56	 	-4.500000E-1	-2.379138E-5	5.286973E-5
57	 	-4.400000E-1	-2.086676E-5	4.742445E-5
58	 	-4.300000E-1	-1.828094E-5	4.251381E-5
59	 	-4.200000E-1	-1.579980E-5	3.761857E-5
60	 	-4.100000E-1	-1.350691E-5	3.294368E-5
61	 	-4.000000E-1	-1.111360E-5	2.778400E-5
62	 	-3.900000E-1	-8.904400E-6	2.283179E-5
63	 	-3.800000E-1	-6.469266E-6	1.702438E-5
64	 	-3.700000E-1	-3.716130E-6	1.004359E-5
65	 	-3.600000E-1	-7.370896E-7	2.047471E-6
66	 	-3.500000E-1	2.660155E-6	-7.600443E-6
67	 	-3.400000E-1	6.438121E-6	-1.893565E-5
68	 	-3.300000E-1	1.052988E-5	-3.190873E-5
69	 	-3.200000E-1	1.471369E-5	-4.598028E-5
70	 	-3.100000E-1	1.872173E-5	-6.039268E-5
71	 	-3.000000E-1	2.287208E-5	-7.624027E-5
72	 	-2.900000E-1	2.664589E-5	-9.188238E-5
73	 	-2.800000E-1	3.025649E-5	-1.080589E-4
74	 	-2.700000E-1	3.335664E-5	-1.235431E-4
75	 	-2.600000E-1	3.611384E-5	-1.388994E-4
76	 	-2.500000E-1	3.876216E-5	-1.550486E-4
77	 	-2.400000E-1	4.126822E-5	-1.719509E-4
78	 	-2.300000E-1	4.349820E-5	-1.891226E-4
79	 	-2.200000E-1	4.538089E-5	-2.062768E-4
80	 	-2.100000E-1	4.748539E-5	-2.261209E-4
81	 	-2.000000E-1	4.921742E-5	-2.460871E-4
82	 	-1.900000E-1	5.133029E-5	-2.701594E-4
83	 	-1.800000E-1	5.360211E-5	-2.977895E-4
84	 	-1.700000E-1	5.605372E-5	-3.297278E-4
85	 	-1.600000E-1	5.882350E-5	-3.676469E-4
86	 	-1.500000E-1	6.136308E-5	-4.090872E-4
87	 	-1.400000E-1	6.384409E-5	-4.560292E-4
88	 	-1.300000E-1	6.560962E-5	-5.046894E-4
89	 	-1.200000E-1	6.720768E-5	-5.600640E-4
90	 	-1.100000E-1	6.865535E-5	-6.241395E-4
91	 	-1.000000E-1	6.983517E-5	-6.983517E-4
92	 	-9.000000E-2	7.088941E-5	-7.876601E-4
93	 	-8.000000E-2	7.208593E-5	-9.010741E-4
94	 	-7.000000E-2	7.353369E-5	-1.050481E-3
95	 	-6.000000E-2	7.503567E-5	-1.250595E-3
96	 	-5.000000E-2	7.654185E-5	-1.530837E-3
97	 	-4.000000E-2	7.797674E-5	-1.949419E-3
98	 	-3.000000E-2	7.918166E-5	-2.639389E-3
99	 	-2.000000E-2	8.036587E-5	-4.018294E-3
100	 	-1.000000E-2	8.106441E-5	-8.106441E-3
101	 	7.528700E-16	8.181765E-5	1.086743E+11
102	 	1.000000E-2	8.288857E-5	8.288857E-3
103	 	2.000000E-2	8.416893E-5	4.208446E-3
104	 	3.000000E-2	8.533611E-5	2.844537E-3
105	 	4.000000E-2	8.677540E-5	2.169385E-3
106	 	5.000000E-2	8.836109E-5	1.767222E-3
107	 	6.000000E-2	8.964117E-5	1.494019E-3
108	 	7.000000E-2	9.111811E-5	1.301687E-3
109	 	8.000000E-2	9.232321E-5	1.154040E-3
110	 	9.000000E-2	9.333977E-5	1.037109E-3
111	 	1.000000E-1	9.435225E-5	9.435225E-4
112	 	1.100000E-1	9.498806E-5	8.635278E-4
113	 	1.200000E-1	9.547756E-5	7.956463E-4
114	 	1.300000E-1	9.607186E-5	7.390143E-4
115	 	1.400000E-1	9.637712E-5	6.884080E-4
116	 	1.500000E-1	9.663228E-5	6.442152E-4
117	 	1.600000E-1	9.699220E-5	6.062012E-4
118	 	1.700000E-1	9.731431E-5	5.724371E-4
119	 	1.800000E-1	9.780392E-5	5.433551E-4
120	 	1.900000E-1	9.831844E-5	5.174655E-4
121	 	2.000000E-1	9.898779E-5	4.949389E-4
122	 	2.100000E-1	9.966570E-5	4.745986E-4
123	 	2.200000E-1	1.004144E-4	4.564291E-4
124	 	2.300000E-1	1.014730E-4	4.411870E-4
125	 	2.400000E-1	1.024814E-4	4.270058E-4
126	 	2.500000E-1	1.033642E-4	4.134568E-4
127	 	2.600000E-1	1.042970E-4	4.011423E-4
128	 	2.700000E-1	1.052426E-4	3.897874E-4
129	 	2.800000E-1	1.061840E-4	3.792286E-4
130	 	2.900000E-1	1.069871E-4	3.689210E-4
131	 	3.000000E-1	1.080206E-4	3.600687E-4
132	 	3.100000E-1	1.088365E-4	3.510855E-4
133	 	3.200000E-1	1.097026E-4	3.428206E-4
134	 	3.300000E-1	1.106063E-4	3.351706E-4
135	 	3.400000E-1	1.114724E-4	3.278600E-4
136	 	3.500000E-1	1.123049E-4	3.208711E-4
137	 	3.600000E-1	1.131374E-4	3.142706E-4
138	 	3.700000E-1	1.139825E-4	3.080608E-4
139	 	3.800000E-1	1.146352E-4	3.016716E-4
140	 	3.900000E-1	1.155347E-4	2.962428E-4
