Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-3.611583E-4	3.611583E-4
2	 	-9.900000E-1	-3.472557E-4	3.507633E-4
3	 	-9.800000E-1	-3.334606E-4	3.402659E-4
4	 	-9.700000E-1	-3.195030E-4	3.293845E-4
5	 	-9.600000E-1	-3.060188E-4	3.187696E-4
6	 	-9.500000E-1	-2.930439E-4	3.084673E-4
7	 	-9.400000E-1	-2.804086E-4	2.983070E-4
8	 	-9.300000E-1	-2.690407E-4	2.892911E-4
9	 	-9.200000E-1	-2.582207E-4	2.806747E-4
10	 	-9.100000E-1	-2.479955E-4	2.725225E-4
11	 	-9.000000E-1	-2.389914E-4	2.655460E-4
12	 	-8.900000E-1	-2.306699E-4	2.591797E-4
13	 	-8.800000E-1	-2.231639E-4	2.535953E-4
14	 	-8.700000E-1	-2.162059E-4	2.485125E-4
15	 	-8.600000E-1	-2.096120E-4	2.437349E-4
16	 	-8.500000E-1	-2.035954E-4	2.395240E-4
17	 	-8.400000E-1	-1.978760E-4	2.355667E-4
18	 	-8.300000E-1	-1.924160E-4	2.318265E-4
19	 	-8.200000E-1	-1.874035E-4	2.285409E-4
20	 	-8.100000E-1	-1.823372E-4	2.251077E-4
21	 	-8.000000E-1	-1.776678E-4	2.220848E-4
22	 	-7.900000E-1	-1.730276E-4	2.190223E-4
23	 	-7.800000E-1	-1.683333E-4	2.158119E-4
24	 	-7.700000E-1	-1.637561E-4	2.126703E-4
25	 	-7.600000E-1	-1.589904E-4	2.091979E-4
26	 	-7.500000E-1	-1.539950E-4	2.053267E-4
27	 	-7.400000E-1	-1.491875E-4	2.016047E-4
28	 	-7.300000E-1	-1.441541E-4	1.974714E-4
29	 	-7.200000E-1	-1.389871E-4	1.930376E-4
30	 	-7.100000E-1	-1.338533E-4	1.885258E-4
31	 	-7.000000E-1	-1.287741E-4	1.839630E-4
32	 	-6.900000E-1	-1.237449E-4	1.793404E-4
33	 	-6.800000E-1	-1.184148E-4	1.741394E-4
34	 	-6.700000E-1	-1.132766E-4	1.690696E-4
35	 	-6.600000E-1	-1.081431E-4	1.638532E-4
36	 	-6.500000E-1	-1.028589E-4	1.582445E-4
37	 	-6.400000E-1	-9.775016E-5	1.527346E-4
38	 	-6.300000E-1	-9.270839E-5	1.471562E-4
39	 	-6.200000E-1	-8.760817E-5	1.413035E-4
40	 	-6.100000E-1	-8.268785E-5	1.355539E-4
