Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-3.281953E-4	3.281953E-4
2	 	-9.900000E-1	-3.156564E-4	3.188448E-4
3	 	-9.800000E-1	-3.026652E-4	3.088420E-4
4	 	-9.700000E-1	-2.897623E-4	2.987240E-4
5	 	-9.600000E-1	-2.767509E-4	2.882822E-4
6	 	-9.500000E-1	-2.647638E-4	2.786987E-4
7	 	-9.400000E-1	-2.531161E-4	2.692724E-4
8	 	-9.300000E-1	-2.421043E-4	2.603272E-4
9	 	-9.200000E-1	-2.316148E-4	2.517552E-4
10	 	-9.100000E-1	-2.218962E-4	2.438420E-4
11	 	-9.000000E-1	-2.129551E-4	2.366168E-4
12	 	-8.900000E-1	-2.049383E-4	2.302678E-4
13	 	-8.800000E-1	-1.972235E-4	2.241176E-4
14	 	-8.700000E-1	-1.899894E-4	2.183786E-4
15	 	-8.600000E-1	-1.833249E-4	2.131685E-4
16	 	-8.500000E-1	-1.771454E-4	2.084064E-4
17	 	-8.400000E-1	-1.711123E-4	2.037051E-4
18	 	-8.300000E-1	-1.655856E-4	1.995007E-4
19	 	-8.200000E-1	-1.605562E-4	1.958002E-4
20	 	-8.100000E-1	-1.557239E-4	1.922517E-4
21	 	-8.000000E-1	-1.513560E-4	1.891950E-4
22	 	-7.900000E-1	-1.474441E-4	1.866381E-4
23	 	-7.800000E-1	-1.437246E-4	1.842623E-4
24	 	-7.700000E-1	-1.403522E-4	1.822756E-4
25	 	-7.600000E-1	-1.368296E-4	1.800389E-4
26	 	-7.500000E-1	-1.331061E-4	1.774748E-4
27	 	-7.400000E-1	-1.291898E-4	1.745808E-4
28	 	-7.300000E-1	-1.251105E-4	1.713842E-4
29	 	-7.200000E-1	-1.209603E-4	1.680004E-4
30	 	-7.100000E-1	-1.166049E-4	1.642323E-4
31	 	-7.000000E-1	-1.122493E-4	1.603561E-4
32	 	-6.900000E-1	-1.078564E-4	1.563136E-4
33	 	-6.800000E-1	-1.032374E-4	1.518197E-4
34	 	-6.700000E-1	-9.892374E-5	1.476474E-4
35	 	-6.600000E-1	-9.444290E-5	1.430953E-4
36	 	-6.500000E-1	-8.988249E-5	1.382808E-4
37	 	-6.400000E-1	-8.540993E-5	1.334530E-4
38	 	-6.300000E-1	-8.103787E-5	1.286315E-4
39	 	-6.200000E-1	-7.668240E-5	1.236813E-4
40	 	-6.100000E-1	-7.242738E-5	1.187334E-4
41	 	-6.000000E-1	-6.832304E-5	1.138717E-4
42	 	-5.900000E-1	-6.418951E-5	1.087958E-4
43	 	-5.800000E-1	-6.033618E-5	1.040279E-4
44	 	-5.700000E-1	-5.651202E-5	9.914389E-5
45	 	-5.600000E-1	-5.276342E-5	9.422039E-5
46	 	-5.500000E-1	-4.924063E-5	8.952842E-5
47	 	-5.400000E-1	-4.578463E-5	8.478635E-5
48	 	-5.300000E-1	-4.260494E-5	8.038668E-5
49	 	-5.200000E-1	-3.927878E-5	7.553612E-5
50	 	-5.100000E-1	-3.635010E-5	7.127471E-5
51	 	-5.000000E-1	-3.337115E-5	6.674230E-5
52	 	-4.900000E-1	-3.065166E-5	6.255441E-5
53	 	-4.800000E-1	-2.812459E-5	5.859290E-5
54	 	-4.700000E-1	-2.568544E-5	5.464987E-5
55	 	-4.600000E-1	-2.338016E-5	5.082643E-5
56	 	-4.500000E-1	-2.128817E-5	4.730704E-5
57	 	-4.400000E-1	-1.915442E-5	4.353277E-5
58	 	-4.300000E-1	-1.723405E-5	4.007919E-5
59	 	-4.200000E-1	-1.532621E-5	3.649098E-5
60	 	-4.100000E-1	-1.336814E-5	3.260522E-5
61	 	-4.000000E-1	-1.146449E-5	2.866123E-5
62	 	-3.900000E-1	-9.138277E-6	2.343148E-5
63	 	-3.800000E-1	-6.791123E-6	1.787138E-5
64	 	-3.700000E-1	-3.971204E-6	1.073298E-5
65	 	-3.600000E-1	-1.109456E-6	3.081822E-6
66	 	-3.500000E-1	2.279230E-6	-6.512086E-6
67	 	-3.400000E-1	5.693023E-6	-1.674419E-5
68	 	-3.300000E-1	9.437310E-6	-2.859791E-5
69	 	-3.200000E-1	1.316904E-5	-4.115325E-5
70	 	-3.100000E-1	1.724384E-5	-5.562529E-5
71	 	-3.000000E-1	2.106343E-5	-7.021143E-5
72	 	-2.900000E-1	2.474921E-5	-8.534210E-5
73	 	-2.800000E-1	2.815036E-5	-1.005370E-4
74	 	-2.700000E-1	3.137170E-5	-1.161915E-4
75	 	-2.600000E-1	3.443832E-5	-1.324551E-4
76	 	-2.500000E-1	3.677694E-5	-1.471078E-4
77	 	-2.400000E-1	3.888548E-5	-1.620228E-4
78	 	-2.300000E-1	4.042498E-5	-1.757608E-4
79	 	-2.200000E-1	4.160897E-5	-1.891317E-4
80	 	-2.100000E-1	4.248322E-5	-2.023010E-4
81	 	-2.000000E-1	4.346233E-5	-2.173117E-4
82	 	-1.900000E-1	4.415676E-5	-2.324040E-4
83	 	-1.800000E-1	4.457093E-5	-2.476163E-4
84	 	-1.700000E-1	4.490967E-5	-2.641745E-4
85	 	-1.600000E-1	4.575067E-5	-2.859417E-4
86	 	-1.500000E-1	4.634464E-5	-3.089643E-4
87	 	-1.400000E-1	4.732361E-5	-3.380258E-4
88	 	-1.300000E-1	4.858710E-5	-3.737469E-4
89	 	-1.200000E-1	4.992162E-5	-4.160135E-4
90	 	-1.100000E-1	5.146536E-5	-4.678669E-4
91	 	-1.000000E-1	5.329361E-5	-5.329361E-4
92	 	-9.000000E-2	5.499637E-5	-6.110708E-4
93	 	-8.000000E-2	5.659858E-5	-7.074823E-4
94	 	-7.000000E-2	5.815906E-5	-8.308437E-4
95	 	-6.000000E-2	5.923431E-5	-9.872385E-4
96	 	-5.000000E-2	6.017973E-5	-1.203595E-3
97	 	-4.000000E-2	6.127584E-5	-1.531896E-3
98	 	-3.000000E-2	6.261037E-5	-2.087012E-3
99	 	-2.000000E-2	6.437592E-5	-3.218796E-3
100	 	-1.000000E-2	6.602827E-5	-6.602827E-3
101	 	7.528700E-16	6.807837E-5	9.042513E+10
102	 	1.000000E-2	7.004878E-5	7.004878E-3
103	 	2.000000E-2	7.166782E-5	3.583391E-3
104	 	3.000000E-2	7.334546E-5	2.444849E-3
105	 	4.000000E-2	7.476357E-5	1.869089E-3
106	 	5.000000E-2	7.593079E-5	1.518616E-3
107	 	6.000000E-2	7.692240E-5	1.282040E-3
108	 	7.000000E-2	7.769624E-5	1.109946E-3
109	 	8.000000E-2	7.857910E-5	9.822387E-4
110	 	9.000000E-2	7.954976E-5	8.838862E-4
111	 	1.000000E-1	8.010600E-5	8.010600E-4
112	 	1.100000E-1	8.083809E-5	7.348917E-4
113	 	1.200000E-1	8.124386E-5	6.770322E-4
114	 	1.300000E-1	8.204734E-5	6.311334E-4
115	 	1.400000E-1	8.227309E-5	5.876649E-4
116	 	1.500000E-1	8.265804E-5	5.510536E-4
117	 	1.600000E-1	8.269143E-5	5.168214E-4
118	 	1.700000E-1	8.284206E-5	4.873062E-4
119	 	1.800000E-1	8.274578E-5	4.596988E-4
120	 	1.900000E-1	8.292564E-5	4.364507E-4
121	 	2.000000E-1	8.284213E-5	4.142106E-4
122	 	2.100000E-1	8.302194E-5	3.953426E-4
123	 	2.200000E-1	8.323942E-5	3.783610E-4
124	 	2.300000E-1	8.328138E-5	3.620930E-4
125	 	2.400000E-1	8.371229E-5	3.488012E-4
126	 	2.500000E-1	8.414725E-5	3.365890E-4
127	 	2.600000E-1	8.474972E-5	3.259605E-4
128	 	2.700000E-1	8.549436E-5	3.166458E-4
129	 	2.800000E-1	8.615547E-5	3.076981E-4
130	 	2.900000E-1	8.686258E-5	2.995261E-4
131	 	3.000000E-1	8.763234E-5	2.921078E-4
132	 	3.100000E-1	8.815516E-5	2.843715E-4
133	 	3.200000E-1	8.909231E-5	2.784135E-4
134	 	3.300000E-1	8.977848E-5	2.720560E-4
135	 	3.400000E-1	9.053140E-5	2.662688E-4
136	 	3.500000E-1	9.118830E-5	2.605380E-4
137	 	3.600000E-1	9.199149E-5	2.555319E-4
138	 	3.700000E-1	9.263586E-5	2.503672E-4
139	 	3.800000E-1	9.343917E-5	2.458926E-4
140	 	3.900000E-1	9.407922E-5	2.412288E-4
141	 	4.000000E-1	9.474850E-5	2.368712E-4
142	 	4.100000E-1	9.559773E-5	2.331652E-4
143	 	4.200000E-1	9.645969E-5	2.296659E-4
144	 	4.300000E-1	9.688616E-5	2.253167E-4
145	 	4.400000E-1	9.774812E-5	2.221548E-4
146	 	4.500000E-1	9.830882E-5	2.184640E-4
147	 	4.600000E-1	9.879823E-5	2.147788E-4
148	 	4.700000E-1	9.949265E-5	2.116865E-4
149	 	4.800000E-1	1.001537E-4	2.086535E-4
