Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-3.744620E-4	3.744620E-4
2	 	-9.900000E-1	-3.601438E-4	3.637816E-4
3	 	-9.800000E-1	-3.476545E-4	3.547495E-4
4	 	-9.700000E-1	-3.363576E-4	3.467604E-4
5	 	-9.600000E-1	-3.259808E-4	3.395633E-4
6	 	-9.500000E-1	-3.162614E-4	3.329067E-4
7	 	-9.400000E-1	-3.071105E-4	3.267133E-4
8	 	-9.300000E-1	-2.986378E-4	3.211159E-4
9	 	-9.200000E-1	-2.905750E-4	3.158424E-4
10	 	-9.100000E-1	-2.825377E-4	3.104810E-4
11	 	-9.000000E-1	-2.750734E-4	3.056371E-4
12	 	-8.900000E-1	-2.676092E-4	3.006845E-4
13	 	-8.800000E-1	-2.606094E-4	2.961470E-4
14	 	-8.700000E-1	-2.537180E-4	2.916299E-4
15	 	-8.600000E-1	-2.469147E-4	2.871101E-4
16	 	-8.500000E-1	-2.405177E-4	2.829620E-4
17	 	-8.400000E-1	-2.340822E-4	2.786693E-4
18	 	-8.300000E-1	-2.279023E-4	2.745811E-4
19	 	-8.200000E-1	-2.217893E-4	2.704748E-4
20	 	-8.100000E-1	-2.156893E-4	2.662831E-4
21	 	-8.000000E-1	-2.096977E-4	2.621221E-4
22	 	-7.900000E-1	-2.037516E-4	2.579134E-4
23	 	-7.800000E-1	-1.978521E-4	2.536565E-4
24	 	-7.700000E-1	-1.916768E-4	2.489309E-4
25	 	-7.600000E-1	-1.856347E-4	2.442562E-4
26	 	-7.500000E-1	-1.795218E-4	2.393624E-4
27	 	-7.400000E-1	-1.731077E-4	2.339293E-4
28	 	-7.300000E-1	-1.667061E-4	2.283645E-4
29	 	-7.200000E-1	-1.605514E-4	2.229881E-4
30	 	-7.100000E-1	-1.540158E-4	2.169237E-4
31	 	-7.000000E-1	-1.477063E-4	2.110090E-4
32	 	-6.900000E-1	-1.413171E-4	2.048074E-4
33	 	-6.800000E-1	-1.349284E-4	1.984241E-4
34	 	-6.700000E-1	-1.286479E-4	1.920118E-4
35	 	-6.600000E-1	-1.224096E-4	1.854691E-4
36	 	-6.500000E-1	-1.164721E-4	1.791878E-4
37	 	-6.400000E-1	-1.103801E-4	1.724689E-4
38	 	-6.300000E-1	-1.043134E-4	1.655768E-4
39	 	-6.200000E-1	-9.839737E-5	1.587054E-4
40	 	-6.100000E-1	-9.269435E-5	1.519580E-4
41	 	-6.000000E-1	-8.714204E-5	1.452367E-4
42	 	-5.900000E-1	-8.167762E-5	1.384366E-4
43	 	-5.800000E-1	-7.633038E-5	1.316041E-4
44	 	-5.700000E-1	-7.117146E-5	1.248622E-4
45	 	-5.600000E-1	-6.600007E-5	1.178573E-4
46	 	-5.500000E-1	-6.128875E-5	1.114341E-4
47	 	-5.400000E-1	-5.660683E-5	1.048275E-4
48	 	-5.300000E-1	-5.212567E-5	9.835032E-5
49	 	-5.200000E-1	-4.803363E-5	9.237237E-5
50	 	-5.100000E-1	-4.397089E-5	8.621743E-5
51	 	-5.000000E-1	-3.995424E-5	7.990848E-5
52	 	-4.900000E-1	-3.636426E-5	7.421278E-5
53	 	-4.800000E-1	-3.285390E-5	6.844563E-5
54	 	-4.700000E-1	-2.965727E-5	6.310057E-5
55	 	-4.600000E-1	-2.658614E-5	5.779596E-5
56	 	-4.500000E-1	-2.367824E-5	5.261831E-5
57	 	-4.400000E-1	-2.095445E-5	4.762375E-5
58	 	-4.300000E-1	-1.848166E-5	4.298060E-5
59	 	-4.200000E-1	-1.623897E-5	3.866421E-5
60	 	-4.100000E-1	-1.385409E-5	3.379046E-5
61	 	-4.000000E-1	-1.169091E-5	2.922728E-5
62	 	-3.900000E-1	-9.423172E-6	2.416198E-5
63	 	-3.800000E-1	-6.812315E-6	1.792714E-5
64	 	-3.700000E-1	-3.929492E-6	1.062025E-5
65	 	-3.600000E-1	-5.320899E-7	1.478028E-6
66	 	-3.500000E-1	3.007382E-6	-8.592520E-6
67	 	-3.400000E-1	6.802052E-6	-2.000604E-5
68	 	-3.300000E-1	1.068040E-5	-3.236485E-5
69	 	-3.200000E-1	1.462987E-5	-4.571834E-5
70	 	-3.100000E-1	1.867138E-5	-6.023026E-5
71	 	-3.000000E-1	2.248282E-5	-7.494273E-5
72	 	-2.900000E-1	2.609756E-5	-8.999159E-5
73	 	-2.800000E-1	2.920190E-5	-1.042925E-4
74	 	-2.700000E-1	3.192136E-5	-1.182273E-4
75	 	-2.600000E-1	3.426011E-5	-1.317697E-4
76	 	-2.500000E-1	3.595451E-5	-1.438180E-4
77	 	-2.400000E-1	3.728918E-5	-1.553716E-4
78	 	-2.300000E-1	3.838113E-5	-1.668745E-4
79	 	-2.200000E-1	3.934338E-5	-1.788335E-4
80	 	-2.100000E-1	4.055663E-5	-1.931268E-4
81	 	-2.000000E-1	4.212556E-5	-2.106278E-4
82	 	-1.900000E-1	4.387437E-5	-2.309177E-4
83	 	-1.800000E-1	4.609601E-5	-2.560889E-4
84	 	-1.700000E-1	4.868576E-5	-2.863868E-4
85	 	-1.600000E-1	5.125452E-5	-3.203408E-4
86	 	-1.500000E-1	5.381080E-5	-3.587387E-4
87	 	-1.400000E-1	5.633355E-5	-4.023825E-4
88	 	-1.300000E-1	5.861382E-5	-4.508755E-4
89	 	-1.200000E-1	6.063445E-5	-5.052871E-4
90	 	-1.100000E-1	6.225367E-5	-5.659425E-4
91	 	-1.000000E-1	6.372631E-5	-6.372631E-4
92	 	-9.000000E-2	6.484763E-5	-7.205292E-4
93	 	-8.000000E-2	6.586841E-5	-8.233551E-4
94	 	-7.000000E-2	6.693942E-5	-9.562774E-4
95	 	-6.000000E-2	6.852084E-5	-1.142014E-3
96	 	-5.000000E-2	7.011485E-5	-1.402297E-3
97	 	-4.000000E-2	7.188457E-5	-1.797114E-3
98	 	-3.000000E-2	7.334466E-5	-2.444822E-3
99	 	-2.000000E-2	7.496385E-5	-3.748193E-3
100	 	-1.000000E-2	7.624410E-5	-7.624410E-3
101	 	7.528700E-16	7.758289E-5	1.030495E+11
102	 	1.000000E-2	7.920208E-5	7.920208E-3
103	 	2.000000E-2	8.067895E-5	4.033947E-3
104	 	3.000000E-2	8.240266E-5	2.746755E-3
105	 	4.000000E-2	8.413899E-5	2.103475E-3
106	 	5.000000E-2	8.563659E-5	1.712732E-3
107	 	6.000000E-2	8.726833E-5	1.454472E-3
108	 	7.000000E-2	8.900037E-5	1.271434E-3
109	 	8.000000E-2	9.036024E-5	1.129503E-3
110	 	9.000000E-2	9.164045E-5	1.018227E-3
111	 	1.000000E-1	9.280357E-5	9.280357E-4
112	 	1.100000E-1	9.348951E-5	8.499046E-4
113	 	1.200000E-1	9.428024E-5	7.856687E-4
114	 	1.300000E-1	9.491201E-5	7.300924E-4
115	 	1.400000E-1	9.537636E-5	6.812597E-4
116	 	1.500000E-1	9.581570E-5	6.387713E-4
117	 	1.600000E-1	9.611696E-5	6.007310E-4
118	 	1.700000E-1	9.629258E-5	5.664269E-4
119	 	1.800000E-1	9.645163E-5	5.358424E-4
120	 	1.900000E-1	9.661474E-5	5.084986E-4
121	 	2.000000E-1	9.691183E-5	4.845591E-4
122	 	2.100000E-1	9.741393E-5	4.638759E-4
123	 	2.200000E-1	9.800801E-5	4.454910E-4
124	 	2.300000E-1	9.882812E-5	4.296875E-4
125	 	2.400000E-1	9.941376E-5	4.142240E-4
