Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-3.567265E-4	3.567265E-4
2	 	-9.900000E-1	-3.436636E-4	3.471349E-4
3	 	-9.800000E-1	-3.300035E-4	3.367383E-4
4	 	-9.700000E-1	-3.165063E-4	3.262952E-4
5	 	-9.600000E-1	-3.031010E-4	3.157302E-4
6	 	-9.500000E-1	-2.906874E-4	3.059867E-4
7	 	-9.400000E-1	-2.788047E-4	2.966007E-4
8	 	-9.300000E-1	-2.674453E-4	2.875756E-4
9	 	-9.200000E-1	-2.572244E-4	2.795917E-4
10	 	-9.100000E-1	-2.477560E-4	2.722593E-4
11	 	-9.000000E-1	-2.388647E-4	2.654052E-4
12	 	-8.900000E-1	-2.305183E-4	2.590093E-4
13	 	-8.800000E-1	-2.229995E-4	2.534085E-4
14	 	-8.700000E-1	-2.158493E-4	2.481026E-4
15	 	-8.600000E-1	-2.091382E-4	2.431840E-4
16	 	-8.500000E-1	-2.030339E-4	2.388634E-4
17	 	-8.400000E-1	-1.973732E-4	2.349681E-4
18	 	-8.300000E-1	-1.919466E-4	2.312610E-4
19	 	-8.200000E-1	-1.870262E-4	2.280807E-4
20	 	-8.100000E-1	-1.821770E-4	2.249099E-4
21	 	-8.000000E-1	-1.778133E-4	2.222666E-4
22	 	-7.900000E-1	-1.730605E-4	2.190639E-4
23	 	-7.800000E-1	-1.684706E-4	2.159879E-4
24	 	-7.700000E-1	-1.636049E-4	2.124739E-4
25	 	-7.600000E-1	-1.588017E-4	2.089496E-4
26	 	-7.500000E-1	-1.539313E-4	2.052417E-4
27	 	-7.400000E-1	-1.491618E-4	2.015700E-4
28	 	-7.300000E-1	-1.440698E-4	1.973559E-4
29	 	-7.200000E-1	-1.388107E-4	1.927926E-4
30	 	-7.100000E-1	-1.336811E-4	1.882832E-4
31	 	-7.000000E-1	-1.286062E-4	1.837231E-4
32	 	-6.900000E-1	-1.232423E-4	1.786120E-4
33	 	-6.800000E-1	-1.180583E-4	1.736151E-4
34	 	-6.700000E-1	-1.128327E-4	1.684070E-4
35	 	-6.600000E-1	-1.075775E-4	1.629962E-4
36	 	-6.500000E-1	-1.024942E-4	1.576834E-4
37	 	-6.400000E-1	-9.721408E-5	1.518970E-4
38	 	-6.300000E-1	-9.206790E-5	1.461395E-4
39	 	-6.200000E-1	-8.708070E-5	1.404527E-4
40	 	-6.100000E-1	-8.218969E-5	1.347372E-4
41	 	-6.000000E-1	-7.748699E-5	1.291450E-4
42	 	-5.900000E-1	-7.277582E-5	1.233488E-4
43	 	-5.800000E-1	-6.809409E-5	1.174036E-4
44	 	-5.700000E-1	-6.367999E-5	1.117193E-4
45	 	-5.600000E-1	-5.942498E-5	1.061160E-4
46	 	-5.500000E-1	-5.525783E-5	1.004688E-4
47	 	-5.400000E-1	-5.126624E-5	9.493748E-5
48	 	-5.300000E-1	-4.748397E-5	8.959240E-5
49	 	-5.200000E-1	-4.370596E-5	8.404992E-5
50	 	-5.100000E-1	-4.019147E-5	7.880680E-5
51	 	-5.000000E-1	-3.681921E-5	7.363842E-5
52	 	-4.900000E-1	-3.360595E-5	6.858357E-5
53	 	-4.800000E-1	-3.068558E-5	6.392829E-5
54	 	-4.700000E-1	-2.790744E-5	5.937753E-5
55	 	-4.600000E-1	-2.510426E-5	5.457448E-5
56	 	-4.500000E-1	-2.263154E-5	5.029231E-5
57	 	-4.400000E-1	-2.043499E-5	4.644316E-5
58	 	-4.300000E-1	-1.814222E-5	4.219121E-5
59	 	-4.200000E-1	-1.604603E-5	3.820483E-5
60	 	-4.100000E-1	-1.384530E-5	3.376902E-5
61	 	-4.000000E-1	-1.161945E-5	2.904863E-5
