Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-8.491313E-4	8.491313E-4
2	 	-9.900000E-1	-8.087822E-4	8.169517E-4
3	 	-9.800000E-1	-7.797104E-4	7.956229E-4
4	 	-9.700000E-1	-7.524890E-4	7.757619E-4
5	 	-9.600000E-1	-7.258660E-4	7.561104E-4
6	 	-9.500000E-1	-6.997927E-4	7.366239E-4
7	 	-9.400000E-1	-6.736910E-4	7.166926E-4
8	 	-9.300000E-1	-6.478846E-4	6.966501E-4
9	 	-9.200000E-1	-6.222838E-4	6.763954E-4
10	 	-9.100000E-1	-5.963483E-4	6.553278E-4
11	 	-9.000000E-1	-5.704300E-4	6.338111E-4
12	 	-8.900000E-1	-5.439321E-4	6.111597E-4
13	 	-8.800000E-1	-5.155406E-4	5.858416E-4
14	 	-8.700000E-1	-4.849580E-4	5.574230E-4
15	 	-8.600000E-1	-4.537081E-4	5.275676E-4
16	 	-8.500000E-1	-4.244513E-4	4.993545E-4
17	 	-8.400000E-1	-3.953022E-4	4.705979E-4
18	 	-8.300000E-1	-3.660232E-4	4.409918E-4
19	 	-8.200000E-1	-3.380671E-4	4.122770E-4
20	 	-8.100000E-1	-3.117305E-4	3.848525E-4
21	 	-8.000000E-1	-2.880954E-4	3.601193E-4
22	 	-7.900000E-1	-2.665696E-4	3.374299E-4
23	 	-7.800000E-1	-2.467256E-4	3.163149E-4
24	 	-7.700000E-1	-2.280152E-4	2.961236E-4
25	 	-7.600000E-1	-2.101882E-4	2.765634E-4
26	 	-7.500000E-1	-1.926076E-4	2.568101E-4
27	 	-7.400000E-1	-1.748682E-4	2.363084E-4
28	 	-7.300000E-1	-1.573716E-4	2.155775E-4
29	 	-7.200000E-1	-1.402721E-4	1.948224E-4
30	 	-7.100000E-1	-1.244155E-4	1.752331E-4
31	 	-7.000000E-1	-1.099350E-4	1.570500E-4
32	 	-6.900000E-1	-9.708256E-5	1.406994E-4
33	 	-6.800000E-1	-8.633834E-5	1.269681E-4
34	 	-6.700000E-1	-7.704610E-5	1.149942E-4
35	 	-6.600000E-1	-6.984147E-5	1.058204E-4
36	 	-6.500000E-1	-6.400923E-5	9.847574E-5
37	 	-6.400000E-1	-5.939026E-5	9.279728E-5
38	 	-6.300000E-1	-5.547836E-5	8.806089E-5
39	 	-6.200000E-1	-5.208117E-5	8.400189E-5
40	 	-6.100000E-1	-4.888048E-5	8.013193E-5
41	 	-6.000000E-1	-4.507740E-5	7.512900E-5
42	 	-5.900000E-1	-4.141647E-5	7.019741E-5
43	 	-5.800000E-1	-3.822838E-5	6.591100E-5
44	 	-5.700000E-1	-3.486046E-5	6.115870E-5
45	 	-5.600000E-1	-3.196521E-5	5.708073E-5
46	 	-5.500000E-1	-2.960974E-5	5.383589E-5
47	 	-5.400000E-1	-2.733371E-5	5.061798E-5
48	 	-5.300000E-1	-2.548445E-5	4.808387E-5
49	 	-5.200000E-1	-2.420840E-5	4.655462E-5
50	 	-5.100000E-1	-2.329212E-5	4.567082E-5
51	 	-5.000000E-1	-2.349710E-5	4.699420E-5
52	 	-4.900000E-1	-2.589031E-5	5.283737E-5
53	 	-4.800000E-1	-3.469308E-5	7.227725E-5
54	 	-4.700000E-1	-5.530683E-5	1.176741E-4
55	 	-4.600000E-1	-5.982949E-5	1.300641E-4
56	 	-4.500000E-1	-4.663790E-5	1.036398E-4
57	 	-4.400000E-1	-2.858884E-5	6.497464E-5
58	 	-4.300000E-1	-9.397621E-6	2.185493E-5
59	 	-4.200000E-1	9.583681E-6	-2.281829E-5
60	 	-4.100000E-1	2.760637E-5	-6.733261E-5
61	 	-4.000000E-1	4.183461E-5	-1.045865E-4
62	 	-3.900000E-1	4.693853E-5	-1.203552E-4
63	 	-3.800000E-1	3.731216E-5	-9.818989E-5
64	 	-3.700000E-1	2.991153E-5	-8.084197E-5
65	 	-3.600000E-1	3.130879E-5	-8.696886E-5
66	 	-3.500000E-1	3.596923E-5	-1.027692E-4
67	 	-3.400000E-1	4.137439E-5	-1.216894E-4
68	 	-3.300000E-1	4.803040E-5	-1.455467E-4
69	 	-3.200000E-1	5.435173E-5	-1.698492E-4
70	 	-3.100000E-1	6.146378E-5	-1.982703E-4
71	 	-3.000000E-1	6.777248E-5	-2.259083E-4
72	 	-2.900000E-1	7.381771E-5	-2.545438E-4
73	 	-2.800000E-1	7.864973E-5	-2.808919E-4
74	 	-2.700000E-1	8.161581E-5	-3.022808E-4
75	 	-2.600000E-1	8.325576E-5	-3.202145E-4
76	 	-2.500000E-1	8.548148E-5	-3.419259E-4
77	 	-2.400000E-1	9.037197E-5	-3.765499E-4
78	 	-2.300000E-1	9.782286E-5	-4.253168E-4
