Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-1.354231E-4	1.354231E-4
2	 	-9.900000E-1	-1.300302E-4	1.313436E-4
3	 	-9.800000E-1	-1.248842E-4	1.274329E-4
4	 	-9.700000E-1	-1.196882E-4	1.233899E-4
5	 	-9.600000E-1	-1.148434E-4	1.196285E-4
6	 	-9.500000E-1	-1.102496E-4	1.160522E-4
7	 	-9.400000E-1	-1.057940E-4	1.125468E-4
8	 	-9.300000E-1	-1.014054E-4	1.090381E-4
9	 	-9.200000E-1	-9.723419E-5	1.056893E-4
10	 	-9.100000E-1	-9.305891E-5	1.022625E-4
11	 	-9.000000E-1	-8.903415E-5	9.892683E-5
12	 	-8.900000E-1	-8.513901E-5	9.566181E-5
13	 	-8.800000E-1	-8.132360E-5	9.241318E-5
14	 	-8.700000E-1	-7.774227E-5	8.935893E-5
15	 	-8.600000E-1	-7.426984E-5	8.636028E-5
16	 	-8.500000E-1	-7.088941E-5	8.339931E-5
17	 	-8.400000E-1	-6.761352E-5	8.049229E-5
18	 	-8.300000E-1	-6.428755E-5	7.745488E-5
19	 	-8.200000E-1	-6.121670E-5	7.465451E-5
20	 	-8.100000E-1	-5.821284E-5	7.186770E-5
21	 	-8.000000E-1	-5.534280E-5	6.917850E-5
22	 	-7.900000E-1	-5.246443E-5	6.641067E-5
23	 	-7.800000E-1	-4.971991E-5	6.374347E-5
24	 	-7.700000E-1	-4.715526E-5	6.124060E-5
25	 	-7.600000E-1	-4.460325E-5	5.868849E-5
26	 	-7.500000E-1	-4.226873E-5	5.635831E-5
27	 	-7.400000E-1	-3.993004E-5	5.395951E-5
28	 	-7.300000E-1	-3.788414E-5	5.189608E-5
29	 	-7.200000E-1	-3.579653E-5	4.971740E-5
30	 	-7.100000E-1	-3.385946E-5	4.768938E-5
31	 	-7.000000E-1	-3.193915E-5	4.562736E-5
32	 	-6.900000E-1	-3.000212E-5	4.348133E-5
33	 	-6.800000E-1	-2.832446E-5	4.165362E-5
34	 	-6.700000E-1	-2.682249E-5	4.003357E-5
35	 	-6.600000E-1	-2.540839E-5	3.849756E-5
36	 	-6.500000E-1	-2.398591E-5	3.690140E-5
37	 	-6.400000E-1	-2.257603E-5	3.527505E-5
38	 	-6.300000E-1	-2.143804E-5	3.402863E-5
39	 	-6.200000E-1	-2.016202E-5	3.251939E-5
40	 	-6.100000E-1	-1.919976E-5	3.147502E-5
41	 	-6.000000E-1	-1.807853E-5	3.013088E-5
