Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-2.032438E-4	2.032438E-4
2	 	-9.900000E-1	-1.981397E-4	2.001411E-4
3	 	-9.800000E-1	-1.929101E-4	1.968470E-4
4	 	-9.700000E-1	-1.874548E-4	1.932524E-4
5	 	-9.600000E-1	-1.819823E-4	1.895649E-4
6	 	-9.500000E-1	-1.762090E-4	1.854832E-4
7	 	-9.400000E-1	-1.703099E-4	1.811807E-4
8	 	-9.300000E-1	-1.646829E-4	1.770784E-4
9	 	-9.200000E-1	-1.588424E-4	1.726548E-4
10	 	-9.100000E-1	-1.530689E-4	1.682076E-4
11	 	-9.000000E-1	-1.470612E-4	1.634013E-4
12	 	-8.900000E-1	-1.409992E-4	1.584261E-4
13	 	-8.800000E-1	-1.352926E-4	1.537416E-4
14	 	-8.700000E-1	-1.294814E-4	1.488292E-4
15	 	-8.600000E-1	-1.237706E-4	1.439193E-4
16	 	-8.500000E-1	-1.182483E-4	1.391156E-4
17	 	-8.400000E-1	-1.126966E-4	1.341626E-4
18	 	-8.300000E-1	-1.074544E-4	1.294631E-4
19	 	-8.200000E-1	-1.020616E-4	1.244654E-4
20	 	-8.100000E-1	-9.712903E-5	1.199124E-4
21	 	-8.000000E-1	-9.218398E-5	1.152300E-4
22	 	-7.900000E-1	-8.769896E-5	1.110113E-4
23	 	-7.800000E-1	-8.300087E-5	1.064114E-4
24	 	-7.700000E-1	-7.877938E-5	1.023109E-4
25	 	-7.600000E-1	-7.473789E-5	9.833933E-5
26	 	-7.500000E-1	-7.067563E-5	9.423417E-5
27	 	-7.400000E-1	-6.700648E-5	9.054930E-5
28	 	-7.300000E-1	-6.333331E-5	8.675796E-5
29	 	-7.200000E-1	-6.020806E-5	8.362231E-5
30	 	-7.100000E-1	-5.715824E-5	8.050456E-5
31	 	-7.000000E-1	-5.422963E-5	7.747090E-5
32	 	-6.900000E-1	-5.158549E-5	7.476158E-5
33	 	-6.800000E-1	-4.910463E-5	7.221269E-5
34	 	-6.700000E-1	-4.671150E-5	6.971866E-5
35	 	-6.600000E-1	-4.445237E-5	6.735208E-5
36	 	-6.500000E-1	-4.258643E-5	6.551758E-5
37	 	-6.400000E-1	-4.086274E-5	6.384803E-5
38	 	-6.300000E-1	-3.953238E-5	6.274981E-5
39	 	-6.200000E-1	-3.849901E-5	6.209518E-5
40	 	-6.100000E-1	-3.727314E-5	6.110351E-5
41	 	-6.000000E-1	-3.660797E-5	6.101328E-5
42	 	-5.900000E-1	-3.614778E-5	6.126742E-5
43	 	-5.800000E-1	-3.582560E-5	6.176828E-5
44	 	-5.700000E-1	-3.523150E-5	6.180965E-5
45	 	-5.600000E-1	-3.429438E-5	6.123996E-5
46	 	-5.500000E-1	-3.301832E-5	6.003331E-5
47	 	-5.400000E-1	-3.122353E-5	5.782135E-5
48	 	-5.300000E-1	-2.921542E-5	5.512343E-5
49	 	-5.200000E-1	-2.735784E-5	5.261123E-5
50	 	-5.100000E-1	-2.555045E-5	5.009892E-5
51	 	-5.000000E-1	-2.354231E-5	4.708462E-5
52	 	-4.900000E-1	-2.174752E-5	4.438269E-5
53	 	-4.800000E-1	-1.972265E-5	4.108885E-5
54	 	-4.700000E-1	-1.824162E-5	3.881196E-5
55	 	-4.600000E-1	-1.671874E-5	3.634509E-5
56	 	-4.500000E-1	-1.529210E-5	3.398244E-5
57	 	-4.400000E-1	-1.384874E-5	3.147441E-5
58	 	-4.300000E-1	-1.232588E-5	2.866484E-5
59	 	-4.200000E-1	-1.098293E-5	2.614983E-5
60	 	-4.100000E-1	-9.439138E-6	2.302229E-5
61	 	-4.000000E-1	-7.815886E-6	1.953972E-5
62	 	-3.900000E-1	-6.117305E-6	1.568540E-5
63	 	-3.800000E-1	-4.289045E-6	1.128696E-5
64	 	-3.700000E-1	-2.414760E-6	6.526378E-6
65	 	-3.600000E-1	-3.857375E-7	1.071493E-6
66	 	-3.500000E-1	1.877477E-6	-5.364220E-6
67	 	-3.400000E-1	3.776734E-6	-1.110804E-5
68	 	-3.300000E-1	5.416615E-6	-1.641398E-5
69	 	-3.200000E-1	7.332605E-6	-2.291439E-5
70	 	-3.100000E-1	9.386641E-6	-3.027949E-5
71	 	-3.000000E-1	1.152856E-5	-3.842853E-5
72	 	-2.900000E-1	1.359513E-5	-4.687976E-5
73	 	-2.800000E-1	1.561568E-5	-5.577029E-5
74	 	-2.700000E-1	1.773250E-5	-6.567593E-5
75	 	-2.600000E-1	1.955229E-5	-7.520112E-5
