Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-2.770285E-4	2.770285E-4
2	 	-9.900000E-1	-2.676698E-4	2.703735E-4
3	 	-9.800000E-1	-2.577294E-4	2.629892E-4
4	 	-9.700000E-1	-2.478728E-4	2.555390E-4
5	 	-9.600000E-1	-2.378112E-4	2.477200E-4
6	 	-9.500000E-1	-2.279965E-4	2.399963E-4
7	 	-9.400000E-1	-2.184660E-4	2.324106E-4
8	 	-9.300000E-1	-2.090277E-4	2.247610E-4
9	 	-9.200000E-1	-1.999951E-4	2.173860E-4
10	 	-9.100000E-1	-1.912720E-4	2.101890E-4
11	 	-9.000000E-1	-1.829092E-4	2.032324E-4
12	 	-8.900000E-1	-1.748638E-4	1.964762E-4
13	 	-8.800000E-1	-1.668274E-4	1.895766E-4
14	 	-8.700000E-1	-1.593723E-4	1.831866E-4
15	 	-8.600000E-1	-1.525821E-4	1.774210E-4
16	 	-8.500000E-1	-1.458967E-4	1.716432E-4
17	 	-8.400000E-1	-1.394497E-4	1.660115E-4
18	 	-8.300000E-1	-1.335593E-4	1.609148E-4
19	 	-8.200000E-1	-1.279030E-4	1.559793E-4
20	 	-8.100000E-1	-1.230247E-4	1.518823E-4
21	 	-8.000000E-1	-1.181716E-4	1.477145E-4
22	 	-7.900000E-1	-1.136242E-4	1.438281E-4
23	 	-7.800000E-1	-1.094363E-4	1.403029E-4
24	 	-7.700000E-1	-1.057295E-4	1.373110E-4
25	 	-7.600000E-1	-1.023242E-4	1.346371E-4
26	 	-7.500000E-1	-9.965493E-5	1.328732E-4
27	 	-7.400000E-1	-9.677232E-5	1.307734E-4
28	 	-7.300000E-1	-9.399030E-5	1.287538E-4
29	 	-7.200000E-1	-9.167263E-5	1.273231E-4
30	 	-7.100000E-1	-8.929623E-5	1.257693E-4
31	 	-7.000000E-1	-8.696177E-5	1.242311E-4
32	 	-6.900000E-1	-8.482391E-5	1.229332E-4
33	 	-6.800000E-1	-8.240164E-5	1.211789E-4
34	 	-6.700000E-1	-7.977019E-5	1.190600E-4
35	 	-6.600000E-1	-7.720554E-5	1.169781E-4
36	 	-6.500000E-1	-7.423096E-5	1.142015E-4
37	 	-6.400000E-1	-7.107663E-5	1.110572E-4
38	 	-6.300000E-1	-6.772970E-5	1.075075E-4
39	 	-6.200000E-1	-6.446642E-5	1.039781E-4
40	 	-6.100000E-1	-6.111542E-5	1.001892E-4
41	 	-6.000000E-1	-5.804872E-5	9.674787E-5
42	 	-5.900000E-1	-5.473115E-5	9.276466E-5
43	 	-5.800000E-1	-5.151804E-5	8.882421E-5
44	 	-5.700000E-1	-4.838036E-5	8.487782E-5
45	 	-5.600000E-1	-4.542666E-5	8.111904E-5
46	 	-5.500000E-1	-4.251490E-5	7.729982E-5
47	 	-5.400000E-1	-3.999632E-5	7.406726E-5
48	 	-5.300000E-1	-3.725606E-5	7.029445E-5
49	 	-5.200000E-1	-3.476682E-5	6.685927E-5
50	 	-5.100000E-1	-3.250341E-5	6.373218E-5
51	 	-5.000000E-1	-3.014390E-5	6.028780E-5
52	 	-4.900000E-1	-2.804791E-5	5.724063E-5
53	 	-4.800000E-1	-2.604394E-5	5.425821E-5
54	 	-4.700000E-1	-2.404413E-5	5.115772E-5
55	 	-4.600000E-1	-2.221172E-5	4.828635E-5
56	 	-4.500000E-1	-2.058845E-5	4.575211E-5
57	 	-4.400000E-1	-1.880206E-5	4.273195E-5
58	 	-4.300000E-1	-1.726247E-5	4.014528E-5
59	 	-4.200000E-1	-1.563503E-5	3.722626E-5
60	 	-4.100000E-1	-1.388209E-5	3.385876E-5
61	 	-4.000000E-1	-1.209569E-5	3.023923E-5
62	 	-3.900000E-1	-1.020468E-5	2.616585E-5
63	 	-3.800000E-1	-8.016636E-6	2.109641E-5
