Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-4.856819E-4	4.856819E-4
2	 	-9.900000E-1	-4.697043E-4	4.744488E-4
3	 	-9.800000E-1	-4.558974E-4	4.652014E-4
4	 	-9.700000E-1	-4.430572E-4	4.567600E-4
5	 	-9.600000E-1	-4.310414E-4	4.490015E-4
6	 	-9.500000E-1	-4.194907E-4	4.415692E-4
7	 	-9.400000E-1	-4.089426E-4	4.350453E-4
8	 	-9.300000E-1	-3.983421E-4	4.283248E-4
9	 	-9.200000E-1	-3.886184E-4	4.224113E-4
10	 	-9.100000E-1	-3.790842E-4	4.165760E-4
11	 	-9.000000E-1	-3.695832E-4	4.106480E-4
12	 	-8.900000E-1	-3.608054E-4	4.053993E-4
13	 	-8.800000E-1	-3.519778E-4	3.999748E-4
14	 	-8.700000E-1	-3.437359E-4	3.950987E-4
15	 	-8.600000E-1	-3.356944E-4	3.903423E-4
16	 	-8.500000E-1	-3.276615E-4	3.854841E-4
17	 	-8.400000E-1	-3.197170E-4	3.806155E-4
18	 	-8.300000E-1	-3.122075E-4	3.761536E-4
19	 	-8.200000E-1	-3.046724E-4	3.715517E-4
20	 	-8.100000E-1	-2.974806E-4	3.672600E-4
21	 	-8.000000E-1	-2.903596E-4	3.629495E-4
22	 	-7.900000E-1	-2.833056E-4	3.586147E-4
23	 	-7.800000E-1	-2.765198E-4	3.545126E-4
24	 	-7.700000E-1	-2.696463E-4	3.501900E-4
25	 	-7.600000E-1	-2.631237E-4	3.462154E-4
26	 	-7.500000E-1	-2.565844E-4	3.421125E-4
27	 	-7.400000E-1	-2.500332E-4	3.378827E-4
28	 	-7.300000E-1	-2.434812E-4	3.335359E-4
29	 	-7.200000E-1	-2.370632E-4	3.292544E-4
30	 	-7.100000E-1	-2.306664E-4	3.248823E-4
31	 	-7.000000E-1	-2.243276E-4	3.204680E-4
32	 	-6.900000E-1	-2.179270E-4	3.158362E-4
33	 	-6.800000E-1	-2.117143E-4	3.113446E-4
34	 	-6.700000E-1	-2.049949E-4	3.059625E-4
35	 	-6.600000E-1	-1.983890E-4	3.005894E-4
36	 	-6.500000E-1	-1.918455E-4	2.951469E-4
37	 	-6.400000E-1	-1.854025E-4	2.896914E-4
38	 	-6.300000E-1	-1.789720E-4	2.840825E-4
39	 	-6.200000E-1	-1.725667E-4	2.783334E-4
40	 	-6.100000E-1	-1.662745E-4	2.725811E-4
41	 	-6.000000E-1	-1.599112E-4	2.665187E-4
42	 	-5.900000E-1	-1.536147E-4	2.603639E-4
43	 	-5.800000E-1	-1.473726E-4	2.540907E-4
44	 	-5.700000E-1	-1.412266E-4	2.477660E-4
45	 	-5.600000E-1	-1.351184E-4	2.412829E-4
46	 	-5.500000E-1	-1.292108E-4	2.349287E-4
47	 	-5.400000E-1	-1.232324E-4	2.282081E-4
48	 	-5.300000E-1	-1.173669E-4	2.214470E-4
49	 	-5.200000E-1	-1.116392E-4	2.146908E-4
50	 	-5.100000E-1	-1.058783E-4	2.076045E-4
51	 	-5.000000E-1	-1.003893E-4	2.007786E-4
52	 	-4.900000E-1	-9.494633E-5	1.937680E-4
53	 	-4.800000E-1	-8.954926E-5	1.865610E-4
54	 	-4.700000E-1	-8.431530E-5	1.793943E-4
55	 	-4.600000E-1	-7.897279E-5	1.716800E-4
56	 	-4.500000E-1	-7.371384E-5	1.638085E-4
57	 	-4.400000E-1	-6.846742E-5	1.556078E-4
58	 	-4.300000E-1	-6.320434E-5	1.469868E-4
59	 	-4.200000E-1	-5.754788E-5	1.370188E-4
