Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-5.056051E-4	5.056051E-4
2	 	-9.900000E-1	-4.911915E-4	4.961530E-4
3	 	-9.800000E-1	-4.778747E-4	4.876272E-4
4	 	-9.700000E-1	-4.655871E-4	4.799867E-4
5	 	-9.600000E-1	-4.533043E-4	4.721920E-4
6	 	-9.500000E-1	-4.425976E-4	4.658922E-4
7	 	-9.400000E-1	-4.317859E-4	4.593467E-4
8	 	-9.300000E-1	-4.219627E-4	4.537233E-4
9	 	-9.200000E-1	-4.118588E-4	4.476726E-4
10	 	-9.100000E-1	-4.018892E-4	4.416365E-4
11	 	-9.000000E-1	-3.922239E-4	4.358043E-4
12	 	-8.900000E-1	-3.829693E-4	4.303026E-4
13	 	-8.800000E-1	-3.739404E-4	4.249323E-4
14	 	-8.700000E-1	-3.653175E-4	4.199052E-4
15	 	-8.600000E-1	-3.566620E-4	4.147233E-4
16	 	-8.500000E-1	-3.483696E-4	4.098466E-4
17	 	-8.400000E-1	-3.402986E-4	4.051174E-4
18	 	-8.300000E-1	-3.323624E-4	4.004366E-4
19	 	-8.200000E-1	-3.245088E-4	3.957424E-4
20	 	-8.100000E-1	-3.167905E-4	3.910994E-4
21	 	-8.000000E-1	-3.091463E-4	3.864329E-4
22	 	-7.900000E-1	-3.016529E-4	3.818391E-4
23	 	-7.800000E-1	-2.942395E-4	3.772301E-4
24	 	-7.700000E-1	-2.868175E-4	3.724903E-4
25	 	-7.600000E-1	-2.799012E-4	3.682911E-4
26	 	-7.500000E-1	-2.726046E-4	3.634728E-4
27	 	-7.400000E-1	-2.655011E-4	3.587853E-4
28	 	-7.300000E-1	-2.586435E-4	3.543062E-4
29	 	-7.200000E-1	-2.515267E-4	3.493426E-4
30	 	-7.100000E-1	-2.444399E-4	3.442815E-4
31	 	-7.000000E-1	-2.372308E-4	3.389011E-4
32	 	-6.900000E-1	-2.301394E-4	3.335354E-4
33	 	-6.800000E-1	-2.228759E-4	3.277587E-4
34	 	-6.700000E-1	-2.156255E-4	3.218291E-4
35	 	-6.600000E-1	-2.086637E-4	3.161571E-4
36	 	-6.500000E-1	-2.015556E-4	3.100855E-4
37	 	-6.400000E-1	-1.945606E-4	3.040009E-4
38	 	-6.300000E-1	-1.877279E-4	2.979808E-4
39	 	-6.200000E-1	-1.807411E-4	2.915179E-4
40	 	-6.100000E-1	-1.742643E-4	2.856792E-4
