Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-4.735570E-4	4.735570E-4
2	 	-9.900000E-1	-4.553614E-4	4.599610E-4
3	 	-9.800000E-1	-4.401671E-4	4.491501E-4
4	 	-9.700000E-1	-4.269087E-4	4.401121E-4
5	 	-9.600000E-1	-4.149602E-4	4.322502E-4
6	 	-9.500000E-1	-4.037726E-4	4.250238E-4
7	 	-9.400000E-1	-3.930713E-4	4.181610E-4
8	 	-9.300000E-1	-3.826914E-4	4.114961E-4
9	 	-9.200000E-1	-3.732486E-4	4.057050E-4
10	 	-9.100000E-1	-3.634548E-4	3.994009E-4
11	 	-9.000000E-1	-3.543845E-4	3.937606E-4
12	 	-8.900000E-1	-3.458917E-4	3.886424E-4
13	 	-8.800000E-1	-3.374445E-4	3.834597E-4
14	 	-8.700000E-1	-3.292532E-4	3.784520E-4
15	 	-8.600000E-1	-3.214838E-4	3.738184E-4
16	 	-8.500000E-1	-3.137233E-4	3.690862E-4
17	 	-8.400000E-1	-3.062265E-4	3.645554E-4
18	 	-8.300000E-1	-2.988127E-4	3.600153E-4
19	 	-8.200000E-1	-2.915996E-4	3.556093E-4
20	 	-8.100000E-1	-2.845085E-4	3.512451E-4
21	 	-8.000000E-1	-2.777269E-4	3.471586E-4
22	 	-7.900000E-1	-2.711162E-4	3.431851E-4
23	 	-7.800000E-1	-2.644810E-4	3.390782E-4
24	 	-7.700000E-1	-2.579715E-4	3.350279E-4
25	 	-7.600000E-1	-2.514992E-4	3.309200E-4
26	 	-7.500000E-1	-2.451735E-4	3.268980E-4
27	 	-7.400000E-1	-2.389649E-4	3.229255E-4
28	 	-7.300000E-1	-2.329318E-4	3.190847E-4
29	 	-7.200000E-1	-2.269239E-4	3.151721E-4
30	 	-7.100000E-1	-2.208704E-4	3.110851E-4
31	 	-7.000000E-1	-2.147330E-4	3.067614E-4
32	 	-6.900000E-1	-2.088467E-4	3.026764E-4
33	 	-6.800000E-1	-2.030146E-4	2.985509E-4
34	 	-6.700000E-1	-1.970944E-4	2.941707E-4
35	 	-6.600000E-1	-1.909988E-4	2.893921E-4
36	 	-6.500000E-1	-1.849493E-4	2.845374E-4
37	 	-6.400000E-1	-1.788117E-4	2.793933E-4
38	 	-6.300000E-1	-1.727077E-4	2.741392E-4
39	 	-6.200000E-1	-1.667042E-4	2.688777E-4
40	 	-6.100000E-1	-1.605918E-4	2.632652E-4
41	 	-6.000000E-1	-1.548391E-4	2.580652E-4
42	 	-5.900000E-1	-1.489695E-4	2.524907E-4
43	 	-5.800000E-1	-1.431501E-4	2.468105E-4
44	 	-5.700000E-1	-1.374937E-4	2.412170E-4
45	 	-5.600000E-1	-1.316908E-4	2.351621E-4
46	 	-5.500000E-1	-1.262438E-4	2.295342E-4
47	 	-5.400000E-1	-1.206040E-4	2.233407E-4
48	 	-5.300000E-1	-1.152950E-4	2.175377E-4
49	 	-5.200000E-1	-1.097975E-4	2.111490E-4
50	 	-5.100000E-1	-1.043964E-4	2.046988E-4
51	 	-5.000000E-1	-9.920863E-5	1.984173E-4
52	 	-4.900000E-1	-9.401665E-5	1.918707E-4
53	 	-4.800000E-1	-8.913854E-5	1.857053E-4
54	 	-4.700000E-1	-8.421008E-5	1.791704E-4
55	 	-4.600000E-1	-7.903494E-5	1.718151E-4
56	 	-4.500000E-1	-7.418603E-5	1.648578E-4
57	 	-4.400000E-1	-6.895640E-5	1.567191E-4
58	 	-4.300000E-1	-6.376015E-5	1.482794E-4
59	 	-4.200000E-1	-5.820845E-5	1.385915E-4
60	 	-4.100000E-1	-5.242238E-5	1.278595E-4
61	 	-4.000000E-1	-4.615530E-5	1.153883E-4
62	 	-3.900000E-1	-4.017674E-5	1.030173E-4
63	 	-3.800000E-1	-3.408948E-5	8.970916E-5
64	 	-3.700000E-1	-2.782649E-5	7.520673E-5
65	 	-3.600000E-1	-2.146728E-5	5.963133E-5
66	 	-3.500000E-1	-1.483613E-5	4.238894E-5
67	 	-3.400000E-1	-8.263560E-6	2.430459E-5
68	 	-3.300000E-1	-1.389759E-6	4.211391E-6
69	 	-3.200000E-1	5.412460E-6	-1.691394E-5
70	 	-3.100000E-1	1.204733E-5	-3.886235E-5
71	 	-3.000000E-1	1.787897E-5	-5.959657E-5
72	 	-2.900000E-1	2.320026E-5	-8.000090E-5
73	 	-2.800000E-1	2.831660E-5	-1.011307E-4
74	 	-2.700000E-1	3.278864E-5	-1.214394E-4
75	 	-2.600000E-1	3.706823E-5	-1.425701E-4
76	 	-2.500000E-1	4.147761E-5	-1.659104E-4
77	 	-2.400000E-1	4.519242E-5	-1.883018E-4
78	 	-2.300000E-1	4.865625E-5	-2.115489E-4
79	 	-2.200000E-1	5.182311E-5	-2.355596E-4
80	 	-2.100000E-1	5.475980E-5	-2.607610E-4
81	 	-2.000000E-1	5.791826E-5	-2.895913E-4
82	 	-1.900000E-1	6.064595E-5	-3.191892E-4
83	 	-1.800000E-1	6.310998E-5	-3.506110E-4
84	 	-1.700000E-1	6.528530E-5	-3.840312E-4
85	 	-1.600000E-1	6.715934E-5	-4.197459E-4
86	 	-1.500000E-1	6.934306E-5	-4.622871E-4
87	 	-1.400000E-1	7.108346E-5	-5.077390E-4
88	 	-1.300000E-1	7.300781E-5	-5.615985E-4
89	 	-1.200000E-1	7.456390E-5	-6.213658E-4
90	 	-1.100000E-1	7.633781E-5	-6.939801E-4
91	 	-1.000000E-1	7.793575E-5	-7.793575E-4
92	 	-9.000000E-2	7.958830E-5	-8.843144E-4
93	 	-8.000000E-2	8.128263E-5	-1.016033E-3
94	 	-7.000000E-2	8.270067E-5	-1.181438E-3
95	 	-6.000000E-2	8.410630E-5	-1.401772E-3
96	 	-5.000000E-2	8.553707E-5	-1.710741E-3
97	 	-4.000000E-2	8.699706E-5	-2.174927E-3
98	 	-3.000000E-2	8.823963E-5	-2.941321E-3
99	 	-2.000000E-2	8.972459E-5	-4.486230E-3
100	 	-1.000000E-2	9.151921E-5	-9.151921E-3
101	 	7.528700E-16	9.333078E-5	1.239667E+11
102	 	1.000000E-2	9.508795E-5	9.508795E-3
103	 	2.000000E-2	9.675289E-5	4.837644E-3
104	 	3.000000E-2	9.797854E-5	3.265951E-3
105	 	4.000000E-2	9.892804E-5	2.473201E-3
106	 	5.000000E-2	9.988626E-5	1.997725E-3
107	 	6.000000E-2	1.008149E-4	1.680248E-3
108	 	7.000000E-2	1.016015E-4	1.451450E-3
109	 	8.000000E-2	1.026139E-4	1.282674E-3
110	 	9.000000E-2	1.037601E-4	1.152890E-3
111	 	1.000000E-1	1.046886E-4	1.046886E-3
112	 	1.100000E-1	1.060442E-4	9.640382E-4
113	 	1.200000E-1	1.070522E-4	8.921017E-4
114	 	1.300000E-1	1.082571E-4	8.327469E-4
115	 	1.400000E-1	1.095832E-4	7.827371E-4
116	 	1.500000E-1	1.110977E-4	7.406513E-4
117	 	1.600000E-1	1.123318E-4	7.020737E-4
118	 	1.700000E-1	1.137917E-4	6.693629E-4
119	 	1.800000E-1	1.153606E-4	6.408922E-4
120	 	1.900000E-1	1.168079E-4	6.147784E-4
121	 	2.000000E-1	1.182261E-4	5.911305E-4
122	 	2.100000E-1	1.197278E-4	5.701324E-4
123	 	2.200000E-1	1.211378E-4	5.506264E-4
124	 	2.300000E-1	1.222338E-4	5.314513E-4
125	 	2.400000E-1	1.237271E-4	5.155296E-4
126	 	2.500000E-1	1.251456E-4	5.005824E-4
127	 	2.600000E-1	1.266474E-4	4.871054E-4
128	 	2.700000E-1	1.282203E-4	4.748900E-4
129	 	2.800000E-1	1.299146E-4	4.639807E-4
130	 	2.900000E-1	1.314458E-4	4.532614E-4
131	 	3.000000E-1	1.332026E-4	4.440087E-4
132	 	3.100000E-1	1.350181E-4	4.355423E-4
133	 	3.200000E-1	1.368131E-4	4.275409E-4
134	 	3.300000E-1	1.385826E-4	4.199473E-4
135	 	3.400000E-1	1.403352E-4	4.127506E-4
136	 	3.500000E-1	1.422890E-4	4.065400E-4
137	 	3.600000E-1	1.442302E-4	4.006394E-4
138	 	3.700000E-1	1.462132E-4	3.951708E-4
139	 	3.800000E-1	1.481837E-4	3.899571E-4
140	 	3.900000E-1	1.503171E-4	3.854285E-4
141	 	4.000000E-1	1.525760E-4	3.814400E-4
142	 	4.100000E-1	1.540652E-4	3.757688E-4
143	 	4.200000E-1	1.565042E-4	3.726290E-4
144	 	4.300000E-1	1.585208E-4	3.686530E-4
145	 	4.400000E-1	1.605871E-4	3.649707E-4
146	 	4.500000E-1	1.627500E-4	3.616667E-4
147	 	4.600000E-1	1.649084E-4	3.584965E-4
148	 	4.700000E-1	1.671718E-4	3.556847E-4
149	 	4.800000E-1	1.695230E-4	3.531729E-4
150	 	4.900000E-1	1.715351E-4	3.500716E-4
151	 	5.000000E-1	1.737856E-4	3.475712E-4
152	 	5.100000E-1	1.760700E-4	3.452353E-4
153	 	5.200000E-1	1.783164E-4	3.429162E-4
154	 	5.300000E-1	1.805585E-4	3.406764E-4
155	 	5.400000E-1	1.825542E-4	3.380633E-4
156	 	5.500000E-1	1.847881E-4	3.359784E-4
157	 	5.600000E-1	1.866288E-4	3.332657E-4
158	 	5.700000E-1	1.886283E-4	3.309268E-4
159	 	5.800000E-1	1.903142E-4	3.281279E-4
160	 	5.900000E-1	1.917742E-4	3.250410E-4
161	 	6.000000E-1	1.926528E-4	3.210880E-4
162	 	6.100000E-1	1.939793E-4	3.179989E-4
163	 	6.200000E-1	1.949329E-4	3.144079E-4
164	 	6.300000E-1	1.963844E-4	3.117213E-4
165	 	6.400000E-1	1.981291E-4	3.095767E-4
166	 	6.500000E-1	2.001582E-4	3.079357E-4
167	 	6.600000E-1	2.026388E-4	3.070285E-4
168	 	6.700000E-1	2.055001E-4	3.067166E-4
169	 	6.800000E-1	2.089684E-4	3.073065E-4
170	 	6.900000E-1	2.125741E-4	3.080784E-4
171	 	7.000000E-1	2.167494E-4	3.096420E-4
172	 	7.100000E-1	2.209658E-4	3.112194E-4
173	 	7.200000E-1	2.257228E-4	3.135039E-4
174	 	7.300000E-1	2.302991E-4	3.154782E-4
175	 	7.400000E-1	2.354323E-4	3.181518E-4
176	 	7.500000E-1	2.407957E-4	3.210609E-4
177	 	7.600000E-1	2.462008E-4	3.239484E-4
178	 	7.700000E-1	2.517686E-4	3.269722E-4
179	 	7.800000E-1	2.577509E-4	3.304499E-4
180	 	7.900000E-1	2.637410E-4	3.338494E-4
181	 	8.000000E-1	2.698825E-4	3.373531E-4
182	 	8.100000E-1	2.765218E-4	3.413849E-4
183	 	8.200000E-1	2.827588E-4	3.448278E-4
184	 	8.300000E-1	2.896327E-4	3.489551E-4
185	 	8.400000E-1	2.963427E-4	3.527889E-4
186	 	8.500000E-1	3.031994E-4	3.567052E-4
187	 	8.600000E-1	3.103655E-4	3.608901E-4
188	 	8.700000E-1	3.173890E-4	3.648149E-4
189	 	8.800000E-1	3.248564E-4	3.691550E-4
190	 	8.900000E-1	3.325872E-4	3.736935E-4
191	 	9.000000E-1	3.404017E-4	3.782241E-4
192	 	9.100000E-1	3.490072E-4	3.835244E-4
193	 	9.200000E-1	3.576753E-4	3.887775E-4
194	 	9.300000E-1	3.672881E-4	3.949334E-4
195	 	9.400000E-1	3.779941E-4	4.021214E-4
196	 	9.500000E-1	3.924016E-4	4.130543E-4
197	 	9.600000E-1	4.046797E-4	4.215414E-4
198	 	9.700000E-1	4.187232E-4	4.316734E-4
199	 	9.800000E-1	4.342983E-4	4.431615E-4
200	 	9.900000E-1	4.505592E-4	4.551103E-4
201	 	9.800000E-1	4.432134E-4	4.522586E-4
202	 	9.700000E-1	4.343741E-4	4.478084E-4
203	 	9.600000E-1	4.251113E-4	4.428243E-4
204	 	9.500000E-1	4.153390E-4	4.371989E-4
205	 	9.400000E-1	4.057304E-4	4.316281E-4
206	 	9.300000E-1	3.954468E-4	4.252116E-4
207	 	9.200000E-1	3.854820E-4	4.190022E-4
208	 	9.100000E-1	3.756974E-4	4.128543E-4
209	 	9.000000E-1	3.654983E-4	4.061092E-4
210	 	8.900000E-1	3.557177E-4	3.996828E-4
211	 	8.800000E-1	3.456773E-4	3.928151E-4
212	 	8.700000E-1	3.356791E-4	3.858380E-4
213	 	8.600000E-1	3.260443E-4	3.791213E-4
214	 	8.500000E-1	3.163516E-4	3.721784E-4
215	 	8.400000E-1	3.066292E-4	3.650348E-4
216	 	8.300000E-1	2.974174E-4	3.583342E-4
217	 	8.200000E-1	2.878668E-4	3.510571E-4
218	 	8.100000E-1	2.786173E-4	3.439720E-4
219	 	8.000000E-1	2.695643E-4	3.369554E-4
220	 	7.900000E-1	2.606753E-4	3.299687E-4
221	 	7.800000E-1	2.520402E-4	3.231285E-4
222	 	7.700000E-1	2.436401E-4	3.164157E-4
223	 	7.600000E-1	2.355829E-4	3.099775E-4
224	 	7.500000E-1	2.274126E-4	3.032168E-4
225	 	7.400000E-1	2.195773E-4	2.967261E-4
226	 	7.300000E-1	2.123606E-4	2.909049E-4
227	 	7.200000E-1	2.051402E-4	2.849169E-4
228	 	7.100000E-1	1.983342E-4	2.793439E-4
