Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-5.283786E-4	5.283786E-4
2	 	-9.900000E-1	-5.125474E-4	5.177246E-4
3	 	-9.800000E-1	-4.981422E-4	5.083084E-4
4	 	-9.700000E-1	-4.857665E-4	5.007902E-4
5	 	-9.600000E-1	-4.742904E-4	4.940525E-4
6	 	-9.500000E-1	-4.630644E-4	4.874362E-4
7	 	-9.400000E-1	-4.524747E-4	4.813561E-4
8	 	-9.300000E-1	-4.420701E-4	4.753442E-4
9	 	-9.200000E-1	-4.318489E-4	4.694010E-4
10	 	-9.100000E-1	-4.220135E-4	4.637511E-4
11	 	-9.000000E-1	-4.128207E-4	4.586897E-4
12	 	-8.900000E-1	-4.027584E-4	4.525375E-4
13	 	-8.800000E-1	-3.934328E-4	4.470827E-4
14	 	-8.700000E-1	-3.843032E-4	4.417278E-4
15	 	-8.600000E-1	-3.754254E-4	4.365412E-4
16	 	-8.500000E-1	-3.664388E-4	4.311045E-4
17	 	-8.400000E-1	-3.576984E-4	4.258314E-4
18	 	-8.300000E-1	-3.491756E-4	4.206935E-4
19	 	-8.200000E-1	-3.409590E-4	4.158037E-4
20	 	-8.100000E-1	-3.326960E-4	4.107358E-4
21	 	-8.000000E-1	-3.246630E-4	4.058288E-4
22	 	-7.900000E-1	-3.169982E-4	4.012635E-4
23	 	-7.800000E-1	-3.090620E-4	3.962333E-4
24	 	-7.700000E-1	-3.013591E-4	3.913755E-4
25	 	-7.600000E-1	-2.936647E-4	3.864009E-4
26	 	-7.500000E-1	-2.863391E-4	3.817855E-4
27	 	-7.400000E-1	-2.790002E-4	3.770273E-4
28	 	-7.300000E-1	-2.716368E-4	3.721052E-4
29	 	-7.200000E-1	-2.643950E-4	3.672153E-4
30	 	-7.100000E-1	-2.571022E-4	3.621158E-4
31	 	-7.000000E-1	-2.498802E-4	3.569717E-4
32	 	-6.900000E-1	-2.424128E-4	3.513229E-4
33	 	-6.800000E-1	-2.349406E-4	3.455009E-4
34	 	-6.700000E-1	-2.274304E-4	3.394484E-4
35	 	-6.600000E-1	-2.200585E-4	3.334220E-4
36	 	-6.500000E-1	-2.126823E-4	3.272035E-4
37	 	-6.400000E-1	-2.053438E-4	3.208497E-4
38	 	-6.300000E-1	-1.981979E-4	3.145998E-4
39	 	-6.200000E-1	-1.910436E-4	3.081348E-4
40	 	-6.100000E-1	-1.841692E-4	3.019167E-4
41	 	-6.000000E-1	-1.771868E-4	2.953113E-4
42	 	-5.900000E-1	-1.703753E-4	2.887717E-4
43	 	-5.800000E-1	-1.636558E-4	2.821652E-4
44	 	-5.700000E-1	-1.568069E-4	2.750998E-4
45	 	-5.600000E-1	-1.503681E-4	2.685145E-4
46	 	-5.500000E-1	-1.437492E-4	2.613622E-4
47	 	-5.400000E-1	-1.371222E-4	2.539300E-4
48	 	-5.300000E-1	-1.307835E-4	2.467613E-4
49	 	-5.200000E-1	-1.242234E-4	2.388912E-4
50	 	-5.100000E-1	-1.180521E-4	2.314747E-4
51	 	-5.000000E-1	-1.118012E-4	2.236024E-4
52	 	-4.900000E-1	-1.056763E-4	2.156659E-4
53	 	-4.800000E-1	-9.969321E-5	2.076942E-4
54	 	-4.700000E-1	-9.373972E-5	1.994462E-4
55	 	-4.600000E-1	-8.782806E-5	1.909306E-4
56	 	-4.500000E-1	-8.184506E-5	1.818779E-4
57	 	-4.400000E-1	-7.604616E-5	1.728322E-4
58	 	-4.300000E-1	-6.997966E-5	1.627434E-4
59	 	-4.200000E-1	-6.383366E-5	1.519849E-4
60	 	-4.100000E-1	-5.744912E-5	1.401198E-4
61	 	-4.000000E-1	-5.090968E-5	1.272742E-4
62	 	-3.900000E-1	-4.429510E-5	1.135772E-4
63	 	-3.800000E-1	-3.779756E-5	9.946726E-5
64	 	-3.700000E-1	-3.146320E-5	8.503568E-5
65	 	-3.600000E-1	-2.473976E-5	6.872156E-5
66	 	-3.500000E-1	-1.782388E-5	5.092537E-5
67	 	-3.400000E-1	-1.071974E-5	3.152865E-5
68	 	-3.300000E-1	-3.661592E-6	1.109573E-5
69	 	-3.200000E-1	3.488266E-6	-1.090083E-5
70	 	-3.100000E-1	1.047481E-5	-3.378971E-5
71	 	-3.000000E-1	1.672920E-5	-5.576400E-5
72	 	-2.900000E-1	2.275770E-5	-7.847483E-5
73	 	-2.800000E-1	2.842640E-5	-1.015229E-4
74	 	-2.700000E-1	3.382743E-5	-1.252868E-4
75	 	-2.600000E-1	3.870961E-5	-1.488831E-4
76	 	-2.500000E-1	4.348303E-5	-1.739321E-4
77	 	-2.400000E-1	4.808488E-5	-2.003537E-4
78	 	-2.300000E-1	5.268678E-5	-2.290730E-4
79	 	-2.200000E-1	5.689135E-5	-2.585970E-4
80	 	-2.100000E-1	6.084897E-5	-2.897570E-4
81	 	-2.000000E-1	6.453884E-5	-3.226942E-4
82	 	-1.900000E-1	6.764304E-5	-3.560160E-4
83	 	-1.800000E-1	7.024931E-5	-3.902739E-4
84	 	-1.700000E-1	7.252936E-5	-4.266433E-4
85	 	-1.600000E-1	7.433258E-5	-4.645786E-4
86	 	-1.500000E-1	7.591795E-5	-5.061197E-4
87	 	-1.400000E-1	7.745759E-5	-5.532685E-4
88	 	-1.300000E-1	7.891356E-5	-6.070274E-4
89	 	-1.200000E-1	8.061619E-5	-6.718016E-4
90	 	-1.100000E-1	8.233133E-5	-7.484666E-4
91	 	-1.000000E-1	8.416786E-5	-8.416786E-4
92	 	-9.000000E-2	8.590001E-5	-9.544446E-4
93	 	-8.000000E-2	8.786198E-5	-1.098275E-3
94	 	-7.000000E-2	8.977401E-5	-1.282486E-3
95	 	-6.000000E-2	9.163981E-5	-1.527330E-3
96	 	-5.000000E-2	9.328405E-5	-1.865681E-3
97	 	-4.000000E-2	9.510393E-5	-2.377598E-3
98	 	-3.000000E-2	9.660560E-5	-3.220187E-3
99	 	-2.000000E-2	9.805319E-5	-4.902660E-3
100	 	-1.000000E-2	9.950908E-5	-9.950908E-3
101	 	7.528700E-16	1.006510E-4	1.336897E+11
102	 	1.000000E-2	1.021070E-4	1.021070E-2
103	 	2.000000E-2	1.033119E-4	5.165595E-3
104	 	3.000000E-2	1.048474E-4	3.494913E-3
105	 	4.000000E-2	1.055541E-4	2.638852E-3
106	 	5.000000E-2	1.067802E-4	2.135604E-3
107	 	6.000000E-2	1.079392E-4	1.798987E-3
108	 	7.000000E-2	1.090183E-4	1.557404E-3
109	 	8.000000E-2	1.100682E-4	1.375852E-3
110	 	9.000000E-2	1.112816E-4	1.236462E-3
111	 	1.000000E-1	1.125618E-4	1.125618E-3
112	 	1.100000E-1	1.136955E-4	1.033595E-3
113	 	1.200000E-1	1.151137E-4	9.592808E-4
114	 	1.300000E-1	1.164188E-4	8.955292E-4
115	 	1.400000E-1	1.180548E-4	8.432486E-4
116	 	1.500000E-1	1.194438E-4	7.962920E-4
117	 	1.600000E-1	1.210210E-4	7.563812E-4
118	 	1.700000E-1	1.224600E-4	7.203529E-4
119	 	1.800000E-1	1.236899E-4	6.871661E-4
120	 	1.900000E-1	1.249368E-4	6.575621E-4
121	 	2.000000E-1	1.264052E-4	6.320260E-4
122	 	2.100000E-1	1.277478E-4	6.083229E-4
123	 	2.200000E-1	1.293085E-4	5.877659E-4
124	 	2.300000E-1	1.309235E-4	5.692326E-4
125	 	2.400000E-1	1.327978E-4	5.533242E-4
126	 	2.500000E-1	1.345839E-4	5.383356E-4
127	 	2.600000E-1	1.364120E-4	5.246615E-4
128	 	2.700000E-1	1.383282E-4	5.123267E-4
129	 	2.800000E-1	1.404243E-4	5.015154E-4
130	 	2.900000E-1	1.426288E-4	4.918234E-4
131	 	3.000000E-1	1.449634E-4	4.832113E-4
132	 	3.100000E-1	1.472978E-4	4.751542E-4
133	 	3.200000E-1	1.497493E-4	4.679666E-4
134	 	3.300000E-1	1.520499E-4	4.607573E-4
135	 	3.400000E-1	1.547529E-4	4.551556E-4
136	 	3.500000E-1	1.572545E-4	4.492986E-4
137	 	3.600000E-1	1.600951E-4	4.447086E-4
138	 	3.700000E-1	1.629901E-4	4.405138E-4
139	 	3.800000E-1	1.659229E-4	4.366392E-4
140	 	3.900000E-1	1.690605E-4	4.334885E-4
141	 	4.000000E-1	1.721188E-4	4.302970E-4
142	 	4.100000E-1	1.753277E-4	4.276285E-4
143	 	4.200000E-1	1.786993E-4	4.254745E-4
144	 	4.300000E-1	1.819540E-4	4.231488E-4
145	 	4.400000E-1	1.852592E-4	4.210436E-4
146	 	4.500000E-1	1.887274E-4	4.193942E-4
147	 	4.600000E-1	1.923920E-4	4.182435E-4
148	 	4.700000E-1	1.959565E-4	4.169287E-4
149	 	4.800000E-1	1.996926E-4	4.160262E-4
150	 	4.900000E-1	2.035583E-4	4.154251E-4
151	 	5.000000E-1	2.071517E-4	4.143034E-4
152	 	5.100000E-1	2.109294E-4	4.135871E-4
153	 	5.200000E-1	2.150800E-4	4.136154E-4
154	 	5.300000E-1	2.190792E-4	4.133570E-4
155	 	5.400000E-1	2.230620E-4	4.130778E-4
156	 	5.500000E-1	2.271363E-4	4.129751E-4
157	 	5.600000E-1	2.312948E-4	4.130264E-4
158	 	5.700000E-1	2.355371E-4	4.132230E-4
159	 	5.800000E-1	2.401262E-4	4.140107E-4
160	 	5.900000E-1	2.447288E-4	4.147946E-4
161	 	6.000000E-1	2.490080E-4	4.150133E-4
162	 	6.100000E-1	2.533672E-4	4.153561E-4
163	 	6.200000E-1	2.573417E-4	4.150673E-4
164	 	6.300000E-1	2.611364E-4	4.145022E-4
165	 	6.400000E-1	2.650437E-4	4.141308E-4
166	 	6.500000E-1	2.684658E-4	4.130243E-4
167	 	6.600000E-1	2.719585E-4	4.120583E-4
168	 	6.700000E-1	2.754271E-4	4.110852E-4
169	 	6.800000E-1	2.784770E-4	4.095250E-4
170	 	6.900000E-1	2.820709E-4	4.087984E-4
171	 	7.000000E-1	2.856722E-4	4.081031E-4
172	 	7.100000E-1	2.899610E-4	4.083958E-4
173	 	7.200000E-1	2.947763E-4	4.094115E-4
174	 	7.300000E-1	3.001857E-4	4.112133E-4
175	 	7.400000E-1	3.062352E-4	4.138314E-4
176	 	7.500000E-1	3.125227E-4	4.166969E-4
177	 	7.600000E-1	3.193632E-4	4.202147E-4
178	 	7.700000E-1	3.262946E-4	4.237592E-4
179	 	7.800000E-1	3.339713E-4	4.281683E-4
180	 	7.900000E-1	3.416483E-4	4.324662E-4
181	 	8.000000E-1	3.494174E-4	4.367717E-4
182	 	8.100000E-1	3.577839E-4	4.417085E-4
183	 	8.200000E-1	3.662062E-4	4.465929E-4
184	 	8.300000E-1	3.746527E-4	4.513888E-4
185	 	8.400000E-1	3.836680E-4	4.567476E-4
186	 	8.500000E-1	3.931353E-4	4.625121E-4
187	 	8.600000E-1	4.030632E-4	4.686781E-4
188	 	8.700000E-1	4.132623E-4	4.750141E-4
189	 	8.800000E-1	4.243111E-4	4.821717E-4
190	 	8.900000E-1	4.361718E-4	4.900807E-4
191	 	9.000000E-1	4.496799E-4	4.996443E-4
192	 	9.100000E-1	4.642893E-4	5.102080E-4
193	 	9.200000E-1	4.812319E-4	5.230782E-4
194	 	9.300000E-1	5.001634E-4	5.378101E-4
195	 	9.400000E-1	5.207379E-4	5.539765E-4
196	 	9.500000E-1	5.427803E-4	5.713477E-4
197	 	9.600000E-1	5.654800E-4	5.890417E-4
198	 	9.700000E-1	5.882227E-4	6.064152E-4
199	 	9.800000E-1	6.108635E-4	6.233301E-4
200	 	9.900000E-1	6.339332E-4	6.403366E-4
201	 	9.800000E-1	6.206654E-4	6.333320E-4
202	 	9.700000E-1	6.069812E-4	6.257538E-4
203	 	9.600000E-1	5.915446E-4	6.161923E-4
204	 	9.500000E-1	5.764789E-4	6.068199E-4
205	 	9.400000E-1	5.602173E-4	5.959759E-4
206	 	9.300000E-1	5.441900E-4	5.851505E-4
207	 	9.200000E-1	5.284305E-4	5.743810E-4
208	 	9.100000E-1	5.128805E-4	5.636049E-4
209	 	9.000000E-1	4.976657E-4	5.529619E-4
210	 	8.900000E-1	4.824917E-4	5.421255E-4
211	 	8.800000E-1	4.673857E-4	5.311201E-4
212	 	8.700000E-1	4.528132E-4	5.204749E-4
213	 	8.600000E-1	4.385100E-4	5.098953E-4
214	 	8.500000E-1	4.243237E-4	4.992044E-4
215	 	8.400000E-1	4.111369E-4	4.894487E-4
