Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-5.842778E-4	5.842778E-4
2	 	-9.900000E-1	-5.622000E-4	5.678788E-4
3	 	-9.800000E-1	-5.449917E-4	5.561140E-4
4	 	-9.700000E-1	-5.303865E-4	5.467902E-4
5	 	-9.600000E-1	-5.162397E-4	5.377497E-4
6	 	-9.500000E-1	-5.036301E-4	5.301369E-4
7	 	-9.400000E-1	-4.921822E-4	5.235981E-4
8	 	-9.300000E-1	-4.808656E-4	5.170598E-4
9	 	-9.200000E-1	-4.703135E-4	5.112103E-4
10	 	-9.100000E-1	-4.597619E-4	5.052329E-4
11	 	-9.000000E-1	-4.495232E-4	4.994702E-4
12	 	-8.900000E-1	-4.389214E-4	4.931701E-4
13	 	-8.800000E-1	-4.286618E-4	4.871157E-4
14	 	-8.700000E-1	-4.188759E-4	4.814666E-4
15	 	-8.600000E-1	-4.091864E-4	4.757981E-4
16	 	-8.500000E-1	-4.001327E-4	4.707444E-4
17	 	-8.400000E-1	-3.912171E-4	4.657346E-4
18	 	-8.300000E-1	-3.822709E-4	4.605673E-4
19	 	-8.200000E-1	-3.730419E-4	4.549291E-4
20	 	-8.100000E-1	-3.642476E-4	4.496884E-4
21	 	-8.000000E-1	-3.555406E-4	4.444258E-4
22	 	-7.900000E-1	-3.470807E-4	4.393427E-4
23	 	-7.800000E-1	-3.388886E-4	4.344726E-4
24	 	-7.700000E-1	-3.308846E-4	4.297203E-4
25	 	-7.600000E-1	-3.226259E-4	4.245078E-4
26	 	-7.500000E-1	-3.142578E-4	4.190104E-4
27	 	-7.400000E-1	-3.061537E-4	4.137212E-4
28	 	-7.300000E-1	-2.979863E-4	4.082004E-4
29	 	-7.200000E-1	-2.898572E-4	4.025794E-4
30	 	-7.100000E-1	-2.819621E-4	3.971297E-4
31	 	-7.000000E-1	-2.738163E-4	3.911661E-4
32	 	-6.900000E-1	-2.659504E-4	3.854354E-4
33	 	-6.800000E-1	-2.577122E-4	3.789885E-4
34	 	-6.700000E-1	-2.498510E-4	3.729119E-4
35	 	-6.600000E-1	-2.418514E-4	3.664415E-4
36	 	-6.500000E-1	-2.340524E-4	3.600806E-4
37	 	-6.400000E-1	-2.263749E-4	3.537108E-4
38	 	-6.300000E-1	-2.185467E-4	3.468995E-4
39	 	-6.200000E-1	-2.112541E-4	3.407324E-4
40	 	-6.100000E-1	-2.036397E-4	3.338356E-4
41	 	-6.000000E-1	-1.960039E-4	3.266732E-4
42	 	-5.900000E-1	-1.886905E-4	3.198144E-4
43	 	-5.800000E-1	-1.812601E-4	3.125174E-4
44	 	-5.700000E-1	-1.740051E-4	3.052721E-4
45	 	-5.600000E-1	-1.668549E-4	2.979552E-4
46	 	-5.500000E-1	-1.597503E-4	2.904551E-4
47	 	-5.400000E-1	-1.526882E-4	2.827559E-4
48	 	-5.300000E-1	-1.458476E-4	2.751842E-4
49	 	-5.200000E-1	-1.390570E-4	2.674173E-4
50	 	-5.100000E-1	-1.322957E-4	2.594033E-4
51	 	-5.000000E-1	-1.258774E-4	2.517548E-4
52	 	-4.900000E-1	-1.194259E-4	2.437263E-4
53	 	-4.800000E-1	-1.129744E-4	2.353633E-4
54	 	-4.700000E-1	-1.078325E-4	2.294309E-4
55	 	-4.600000E-1	-1.019540E-4	2.216391E-4
56	 	-4.500000E-1	-9.572845E-5	2.127299E-4
57	 	-4.400000E-1	-8.963646E-5	2.037192E-4
58	 	-4.300000E-1	-8.314739E-5	1.933660E-4
59	 	-4.200000E-1	-7.626497E-5	1.815833E-4
60	 	-4.100000E-1	-6.923172E-5	1.688579E-4
61	 	-4.000000E-1	-6.219863E-5	1.554966E-4
62	 	-3.900000E-1	-5.509016E-5	1.412568E-4
63	 	-3.800000E-1	-4.783109E-5	1.258713E-4
64	 	-3.700000E-1	-4.057619E-5	1.096654E-4
65	 	-3.600000E-1	-3.304935E-5	9.180375E-5
66	 	-3.500000E-1	-2.529660E-5	7.227600E-5
67	 	-3.400000E-1	-1.746012E-5	5.135329E-5
68	 	-3.300000E-1	-9.540015E-6	2.890914E-5
69	 	-3.200000E-1	-2.113580E-6	6.604938E-6
70	 	-3.100000E-1	5.124133E-6	-1.652946E-5
71	 	-3.000000E-1	1.175095E-5	-3.916983E-5
72	 	-2.900000E-1	1.807240E-5	-6.231862E-5
73	 	-2.800000E-1	2.408005E-5	-8.600018E-5
74	 	-2.700000E-1	2.950616E-5	-1.092821E-4
75	 	-2.600000E-1	3.502859E-5	-1.347253E-4
76	 	-2.500000E-1	4.051326E-5	-1.620530E-4
77	 	-2.400000E-1	4.558380E-5	-1.899325E-4
78	 	-2.300000E-1	5.075473E-5	-2.206727E-4
79	 	-2.200000E-1	5.522286E-5	-2.510130E-4
80	 	-2.100000E-1	5.959474E-5	-2.837845E-4
81	 	-2.000000E-1	6.319684E-5	-3.159842E-4
82	 	-1.900000E-1	6.602909E-5	-3.475215E-4
83	 	-1.800000E-1	6.843053E-5	-3.801696E-4
84	 	-1.700000E-1	7.018351E-5	-4.128442E-4
85	 	-1.600000E-1	7.145936E-5	-4.466210E-4
86	 	-1.500000E-1	7.289022E-5	-4.859348E-4
87	 	-1.400000E-1	7.425833E-5	-5.304166E-4
88	 	-1.300000E-1	7.573103E-5	-5.825464E-4
89	 	-1.200000E-1	7.732066E-5	-6.443388E-4
90	 	-1.100000E-1	7.917402E-5	-7.197638E-4
91	 	-1.000000E-1	8.101894E-5	-8.101894E-4
92	 	-9.000000E-2	8.296845E-5	-9.218717E-4
93	 	-8.000000E-2	8.503540E-5	-1.062943E-3
94	 	-7.000000E-2	8.693882E-5	-1.241983E-3
95	 	-6.000000E-2	8.871670E-5	-1.478612E-3
96	 	-5.000000E-2	9.045716E-5	-1.809143E-3
97	 	-4.000000E-2	9.195479E-5	-2.298870E-3
98	 	-3.000000E-2	9.355727E-5	-3.118576E-3
99	 	-2.000000E-2	9.484158E-5	-4.742079E-3
100	 	-1.000000E-2	9.619729E-5	-9.619729E-3
101	 	7.528700E-16	9.711742E-5	1.289963E+11
102	 	1.000000E-2	9.838927E-5	9.838927E-3
103	 	2.000000E-2	9.971967E-5	4.985983E-3
104	 	3.000000E-2	1.010753E-4	3.369177E-3
105	 	4.000000E-2	1.027235E-4	2.568087E-3
106	 	5.000000E-2	1.039410E-4	2.078820E-3
107	 	6.000000E-2	1.054594E-4	1.757657E-3
108	 	7.000000E-2	1.070452E-4	1.529217E-3
109	 	8.000000E-2	1.087020E-4	1.358775E-3
110	 	9.000000E-2	1.102330E-4	1.224811E-3
111	 	1.000000E-1	1.120197E-4	1.120197E-3
112	 	1.100000E-1	1.137138E-4	1.033762E-3
113	 	1.200000E-1	1.155797E-4	9.631642E-4
114	 	1.300000E-1	1.175838E-4	9.044908E-4
115	 	1.400000E-1	1.195081E-4	8.536293E-4
116	 	1.500000E-1	1.214536E-4	8.096907E-4
