Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-6.098261E-4	6.098261E-4
2	 	-9.900000E-1	-5.881460E-4	5.940869E-4
3	 	-9.800000E-1	-5.717567E-4	5.834252E-4
4	 	-9.700000E-1	-5.567653E-4	5.739848E-4
5	 	-9.600000E-1	-5.430965E-4	5.657255E-4
6	 	-9.500000E-1	-5.355364E-4	5.637225E-4
7	 	-9.400000E-1	-5.240848E-4	5.575370E-4
8	 	-9.300000E-1	-5.092107E-4	5.475384E-4
9	 	-9.200000E-1	-4.972063E-4	5.404416E-4
10	 	-9.100000E-1	-4.858601E-4	5.339122E-4
11	 	-9.000000E-1	-4.750789E-4	5.278654E-4
12	 	-8.900000E-1	-4.683086E-4	5.261894E-4
13	 	-8.800000E-1	-4.585678E-4	5.210998E-4
14	 	-8.700000E-1	-4.477367E-4	5.146399E-4
15	 	-8.600000E-1	-4.376580E-4	5.089047E-4
16	 	-8.500000E-1	-4.275448E-4	5.029939E-4
17	 	-8.400000E-1	-4.188127E-4	4.985865E-4
18	 	-8.300000E-1	-4.095454E-4	4.934282E-4
19	 	-8.200000E-1	-4.009934E-4	4.890163E-4
20	 	-8.100000E-1	-3.909690E-4	4.826778E-4
21	 	-8.000000E-1	-3.832162E-4	4.790203E-4
22	 	-7.900000E-1	-3.745425E-4	4.741044E-4
23	 	-7.800000E-1	-3.658271E-4	4.690091E-4
24	 	-7.700000E-1	-3.572502E-4	4.639613E-4
25	 	-7.600000E-1	-3.495683E-4	4.599583E-4
26	 	-7.500000E-1	-3.403813E-4	4.538417E-4
27	 	-7.400000E-1	-3.316950E-4	4.482365E-4
28	 	-7.300000E-1	-3.231143E-4	4.426223E-4
29	 	-7.200000E-1	-3.141306E-4	4.362925E-4
30	 	-7.100000E-1	-3.048006E-4	4.292966E-4
31	 	-7.000000E-1	-2.957549E-4	4.225070E-4
32	 	-6.900000E-1	-2.874035E-4	4.165268E-4
33	 	-6.800000E-1	-2.789186E-4	4.101744E-4
34	 	-6.700000E-1	-2.703038E-4	4.034385E-4
