Index	"SMU-1 Time (s)"	SMU-1 Voltage (V)	SMU-1 Current (A)	Resistance (Ohm)
1	 	-1.000000E+0	-5.329744E-4	5.329744E-4
2	 	-9.900000E-1	-5.174818E-4	5.227089E-4
3	 	-9.800000E-1	-5.039269E-4	5.142111E-4
4	 	-9.700000E-1	-4.910905E-4	5.062789E-4
5	 	-9.600000E-1	-4.798650E-4	4.998594E-4
6	 	-9.500000E-1	-4.684647E-4	4.931207E-4
7	 	-9.400000E-1	-4.578706E-4	4.870964E-4
8	 	-9.300000E-1	-4.471272E-4	4.807819E-4
9	 	-9.200000E-1	-4.347044E-4	4.725048E-4
10	 	-9.100000E-1	-4.249442E-4	4.669716E-4
11	 	-9.000000E-1	-4.159028E-4	4.621142E-4
12	 	-8.900000E-1	-4.069161E-4	4.572091E-4
13	 	-8.800000E-1	-3.978283E-4	4.520776E-4
14	 	-8.700000E-1	-3.890303E-4	4.471613E-4
15	 	-8.600000E-1	-3.801771E-4	4.420664E-4
16	 	-8.500000E-1	-3.716000E-4	4.371765E-4
17	 	-8.400000E-1	-3.630441E-4	4.321954E-4
18	 	-8.300000E-1	-3.546598E-4	4.273010E-4
19	 	-8.200000E-1	-3.464510E-4	4.225012E-4
20	 	-8.100000E-1	-3.381377E-4	4.174540E-4
21	 	-8.000000E-1	-3.302309E-4	4.127886E-4
22	 	-7.900000E-1	-3.223859E-4	4.080834E-4
23	 	-7.800000E-1	-3.144912E-4	4.031938E-4
24	 	-7.700000E-1	-3.066842E-4	3.982912E-4
25	 	-7.600000E-1	-2.991949E-4	3.936775E-4
26	 	-7.500000E-1	-2.919068E-4	3.892091E-4
27	 	-7.400000E-1	-2.839825E-4	3.837601E-4
28	 	-7.300000E-1	-2.765561E-4	3.788440E-4
29	 	-7.200000E-1	-2.690420E-4	3.736694E-4
30	 	-7.100000E-1	-2.612813E-4	3.680018E-4
31	 	-7.000000E-1	-2.542226E-4	3.631751E-4
32	 	-6.900000E-1	-2.463657E-4	3.570517E-4
33	 	-6.800000E-1	-2.385962E-4	3.508768E-4
34	 	-6.700000E-1	-2.311697E-4	3.450294E-4
35	 	-6.600000E-1	-2.235471E-4	3.387077E-4
36	 	-6.500000E-1	-2.159453E-4	3.322235E-4
37	 	-6.400000E-1	-2.084810E-4	3.257516E-4
38	 	-6.300000E-1	-2.015862E-4	3.199781E-4
39	 	-6.200000E-1	-1.943607E-4	3.134850E-4
40	 	-6.100000E-1	-1.871769E-4	3.068474E-4
41	 	-6.000000E-1	-1.801271E-4	3.002118E-4
42	 	-5.900000E-1	-1.732404E-4	2.936278E-4
43	 	-5.800000E-1	-1.662118E-4	2.865721E-4
44	 	-5.700000E-1	-1.595716E-4	2.799502E-4
45	 	-5.600000E-1	-1.526352E-4	2.725629E-4
46	 	-5.500000E-1	-1.461545E-4	2.657355E-4
47	 	-5.400000E-1	-1.395107E-4	2.583531E-4
48	 	-5.300000E-1	-1.329377E-4	2.508258E-4
49	 	-5.200000E-1	-1.265324E-4	2.433315E-4
50	 	-5.100000E-1	-1.201395E-4	2.355676E-4
51	 	-5.000000E-1	-1.146251E-4	2.292502E-4
52	 	-4.900000E-1	-1.087972E-4	2.220351E-4
53	 	-4.800000E-1	-1.026302E-4	2.138129E-4
54	 	-4.700000E-1	-9.686049E-5	2.060861E-4
55	 	-4.600000E-1	-9.229167E-5	2.006341E-4
56	 	-4.500000E-1	-8.550980E-5	1.900218E-4
57	 	-4.400000E-1	-7.910438E-5	1.797827E-4
58	 	-4.300000E-1	-7.238516E-5	1.683376E-4
59	 	-4.200000E-1	-6.584587E-5	1.567759E-4
60	 	-4.100000E-1	-5.911412E-5	1.441808E-4
61	 	-4.000000E-1	-5.250780E-5	1.312695E-4
62	 	-3.900000E-1	-4.590573E-5	1.177070E-4
63	 	-3.800000E-1	-3.921999E-5	1.032105E-4
64	 	-3.700000E-1	-3.262206E-5	8.816773E-5
65	 	-3.600000E-1	-2.613292E-5	7.259144E-5
66	 	-3.500000E-1	-1.894511E-5	5.412889E-5
67	 	-3.400000E-1	-1.186188E-5	3.488788E-5
68	 	-3.300000E-1	-4.544370E-6	1.377082E-5
69	 	-3.200000E-1	2.563690E-6	-8.011531E-6
70	 	-3.100000E-1	9.357751E-6	-3.018629E-5
71	 	-3.000000E-1	1.580876E-5	-5.269587E-5
